gate,protocol,dataset_tag,svd_dim,split_seed,model_seed,model,attack,attack_family,attack_priority_group,attack_class,mechanism,strength,impact_bal_acc,bal_acc,bal_acc_clean,delta_bal_acc,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_pred_disagreement,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_delta,label_flip_rate,atk_family,atk_strength,atk_alpha,atk_strength_nominal,atk_strength_eff,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_priority_group,atk_mechanism,atk_window_sd,atk_min_mass,atk_frozen_entry_fraction,atk_perturbed_entry_fraction,atk_fully_frozen_row_fraction,atk_max_feature_frozen_fraction,atk_min_feature_frozen_fraction,atk_mean_abs_delta,atk_mean_abs_delta_moved,atk_max_abs_delta,atk_n_samples,atk_n_features
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.050,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.05,0.0,0.828125,0.828125,0.0,0.0460221156637305,0.0,0.1666666666666666,0.1631321129801373,0.015625,0.0001223441574516,0.0,0.0,0.03125,0.0002178709168102,0.015625,0.03125,0.0002178709168102,,adaptive_covariate_shift,0.05,,0.05,0.0207168771250663,,,,,adaptive,mean_shift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.0207168771250663,0.0432352218262253,0.1014101517744122,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.100,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.1,0.0078125,0.8203125,0.828125,0.0078125,0.0589114475337236,0.0,0.25,0.1540049612679398,0.0078125,3.05645287182201e-05,0.0,0.0,0.015625,9.710852322779209e-05,0.0234375,0.015625,9.710852322779209e-05,,adaptive_covariate_shift,0.1,,0.1,0.0329374053100223,,,,,adaptive,mean_shift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.0329374053100223,0.0687389328209162,0.1209609799766111,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.250,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.25,0.03125,0.796875,0.828125,0.03125,0.111226058785282,0.0347839796031657,0.6666666666666666,0.1198995730348086,0.078125,0.0030616315208229,0.0,0.0,0.15625,0.0055379190698744,0.078125,0.15625,0.0055379190698744,,adaptive_covariate_shift,0.25,,0.25,0.0941716974052141,,,,,adaptive,mean_shift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.0941716974052141,0.1965322380630556,0.3507480141210622,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.03125,0.796875,0.828125,0.03125,0.139747192582369,0.2064246791704125,0.5,0.348111821681101,0.140625,0.010227890526602,0.0,0.0,0.28125,0.0180145065981049,0.171875,0.28125,0.0180145065981049,,adaptive_covariate_shift,0.5,,0.5,0.2272903981298677,,,,,adaptive,mean_shift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.2272903981298677,0.474345178705811,1.3323889647209084,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0234375,0.8046875,0.828125,0.0234375,0.0281250949619562,0.0,0.0,0.107609334015783,0.0234375,0.000274700128406,0.0,0.0,0.046875,0.0009338817934158,0.0390625,0.046875,0.0009338817934158,,adaptive_covariate_shift,0.02,,0.02,0.0122875034044432,,,,,adaptive,scaling_drift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.0122875034044432,0.0256434853657945,0.2595098969013811,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0390625,0.7890625,0.828125,0.0390625,0.0428758059994729,0.0,0.1666666666666666,0.1931874319097093,0.0234375,0.000274700128406,0.0,0.0,0.078125,0.0017058429101486,0.0703125,0.078125,0.0017058429101486,,adaptive_covariate_shift,0.05,,0.05,0.030718758511108,,,,,adaptive,scaling_drift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.030718758511108,0.0641087134144862,0.6487747422534547,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.0546875,0.7734375,0.828125,0.0546875,0.0626478689442093,0.0,0.25,0.1735559692236943,0.0234375,0.000274700128406,0.0,0.0,0.109375,0.0028179804238694,0.1328125,0.109375,0.0028179804238694,,adaptive_covariate_shift,0.1,,0.1,0.061437517022216,,,,,adaptive,scaling_drift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.061437517022216,0.1282174268289725,1.297549484506909,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.1171875,0.7109375,0.828125,0.1171875,0.0890610459457398,0.1482641878466842,0.4166666666666667,0.1729515382991547,0.0234375,0.0002755076997673,0.0,0.0,0.234375,0.0099416949370251,0.2734375,0.234375,0.0099416949370251,,adaptive_covariate_shift,0.25,,0.25,0.1535937925555398,,,,,adaptive,scaling_drift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.1535937925555398,0.320543567072431,3.2438737112672698,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.2421875,0.5859375,0.828125,0.2421875,0.1107405976077009,0.2866276055458602,0.75,0.2796498004486105,0.3515625,0.0757922627111252,0.0,0.0,0.703125,0.1029540431356689,0.4140625,0.703125,0.1029540431356689,,adaptive_covariate_shift,0.5,,0.5,0.3071875851110797,,,,,adaptive,scaling_drift,0.01,0.05,0.5208333333333334,0.4791666666666666,0.0,0.9140625,0.34375,0.3071875851110797,0.6410871341448621,6.487747422534543,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.0,0.828125,0.828125,0.0,0.1081089861931505,0.0,1.0,0.1207172287225584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.0213805043486332,,0.02,0.0213805043486332,0.02,1.0,-0.0046087886564618,0.020877859883666,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.0,0.828125,0.828125,0.0,0.1374608971303468,0.0,1.0,0.0911086749731455,0.015625,0.0001223441574516,0.0,0.0,0.03125,0.0002178709168102,0.015625,0.03125,0.0002178709168102,,covariate_shift,0.0443443098148282,,0.05,0.0443443098148282,0.05,1.0,0.0079768183779469,0.0436209603461308,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.0,0.828125,0.828125,0.0,0.1252375270048938,0.0,1.0,0.0906305839039115,0.015625,0.0001221050969211,0.0,0.0,0.03125,0.0002148416289465,0.015625,0.03125,0.0002148416289465,,covariate_shift,0.063690429916989,,0.1,0.063690429916989,0.1,1.0,-0.013473401569895,0.062249002507247,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.0078125,0.8203125,0.828125,0.0078125,0.0873683387308976,0.0,0.8333333333333334,0.1164326375104022,0.0390625,0.0007631802373268,0.0,0.0,0.078125,0.0013631933950269,0.0546875,0.078125,0.0013631933950269,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.03125,0.796875,0.828125,0.03125,0.1993805093898767,0.0,0.8333333333333334,0.2238153122553921,0.046875,0.0010993043752934,0.0,0.0,0.09375,0.0025441512975702,0.09375,0.09375,0.0025441512975702,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,42,43,qsvc_z_r1,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.046875,0.78125,0.828125,0.046875,0.2556362795573082,0.0988091786286632,0.8333333333333334,0.2203727763784801,0.0625,0.0019563152679987,0.0,0.0,0.125,0.0046372385305702,0.171875,0.125,0.0046372385305702,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.828125,0.828125,0.0,0.0168203255670529,0.0,0.0833333333333333,0.060351895256534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0057875231694034,,,,,adaptive,mean_shift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.0057875231694034,0.0142462108785315,0.029389113086879,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.050,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.05,0.0,0.828125,0.828125,0.0,0.0261942621364863,0.0,0.1666666666666666,0.059125803776141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.05,,0.05,0.017512692466404,,,,,adaptive,mean_shift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.017512692466404,0.0431081660711484,0.1201041352792255,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.100,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.1,0.0,0.84375,0.828125,-0.015625,0.0427177020870301,0.0,0.1666666666666666,0.0956436915952835,0.015625,0.0001273299915714,0.0,0.0,0.03125,0.0010521053811447,0.015625,0.03125,0.0010521053811447,,adaptive_covariate_shift,0.1,,0.1,0.0306560049396316,,,,,adaptive,mean_shift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.0306560049396316,0.0754609352360163,0.1897968429909418,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.250,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.25,0.0,0.8359375,0.828125,-0.0078125,0.0566134346119015,0.0,0.25,0.122641447864269,0.0390625,0.0008044830358316,0.0,0.0,0.078125,0.00304164863086,0.0390625,0.078125,0.00304164863086,,adaptive_covariate_shift,0.25,,0.25,0.0887689681529736,,,,,adaptive,mean_shift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.0887689681529736,0.2185082292996274,0.6270002813479714,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.015625,0.8125,0.828125,0.015625,0.091305713894606,0.0999541633977337,0.5833333333333334,0.214004469903123,0.0625,0.0020851704228852,0.0,0.0,0.125,0.0045439731061438,0.0625,0.125,0.0045439731061438,,adaptive_covariate_shift,0.5,,0.5,0.1882021025819507,,,,,adaptive,mean_shift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.1882021025819507,0.4632667140478788,1.4089871762157875,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0,0.828125,0.828125,0.0,0.0208084977136103,0.0,0.0833333333333333,0.071488740403471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0145187870470528,,,,,adaptive,scaling_drift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.0145187870470528,0.0357385527312069,1.494674314421573,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0,0.8359375,0.828125,-0.0078125,0.0386210113982304,0.0,0.1666666666666666,0.099441392284165,0.0078125,3.1536168881235145e-05,0.0,0.0,0.015625,7.975425770103133e-05,0.0078125,0.015625,7.975425770103133e-05,,adaptive_covariate_shift,0.05,,0.05,0.036296967617632,,,,,adaptive,scaling_drift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.036296967617632,0.0893463818280174,3.7366857860539255,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.0,0.828125,0.828125,0.0,0.0453374785975352,0.0,0.1666666666666666,0.110091981315282,0.015625,0.0001257920804816,0.0,0.0,0.03125,0.0002742500359121,0.03125,0.03125,0.0002742500359121,,adaptive_covariate_shift,0.1,,0.1,0.0725939352352641,,,,,adaptive,scaling_drift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.0725939352352641,0.1786927636560349,7.473371572107865,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.0078125,0.8203125,0.828125,0.0078125,0.0618081139766219,0.0725873990696038,0.25,0.0994557526285234,0.0234375,0.000287480782056,0.0,0.0,0.046875,0.0005359264753324,0.0703125,0.046875,0.0005359264753324,,adaptive_covariate_shift,0.25,,0.25,0.1814848380881602,,,,,adaptive,scaling_drift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.1814848380881602,0.4467319091400868,18.68342893026964,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.1171875,0.7109375,0.828125,0.1171875,0.0788463500610749,0.176466283758491,0.5,0.1997505085916387,0.1953125,0.0226405079061054,0.0,0.0,0.3906249999999877,0.0394429527442602,0.2109375,0.3906249999999877,0.0394429527442602,,adaptive_covariate_shift,0.5,,0.5,0.3629696761763205,,,,,adaptive,scaling_drift,0.01,0.05,0.59375,0.40625,0.0859375,0.953125,0.4375,0.3629696761763205,0.8934638182801737,37.36685786053927,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.0,0.8359375,0.828125,-0.0078125,0.0906088255303443,0.0,0.9166666666666666,0.0623316677161338,0.0078125,3.172829031462604e-05,0.0,0.0,0.015625,0.0002338756476116,0.0078125,0.015625,0.0002338756476116,,covariate_shift,0.017256372053925,,0.02,0.017256372053925,0.02,1.0,-0.007711606160511,0.015437406093274,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.0,0.8359375,0.828125,-0.0078125,0.1527670769844689,0.0,1.0,0.1228994655091406,0.0234375,0.000287480782056,0.0,0.0,0.046875,0.0011289182961778,0.0234375,0.046875,0.0011289182961778,,covariate_shift,0.0475167907938342,,0.05,0.0475167907938342,0.05,1.0,0.0145957331925578,0.0452195751850531,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.0,0.8359375,0.828125,-0.0078125,,0.0,0.9166666666666666,0.2482362323812522,0.0078125,3.172829031462604e-05,0.0,0.0,0.015625,0.0002338756476116,0.0078125,0.015625,0.0002338756476116,,covariate_shift,0.1307960407577284,,0.1,0.1307960407577284,0.1,1.0,0.0151645503200366,0.1299139741963444,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.0,0.828125,0.828125,0.0,0.0761984891275189,0.0,0.8333333333333334,0.0519434166987494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.0,0.8359375,0.828125,-0.0078125,0.1821305203075565,0.0,0.8333333333333334,0.1453171132755037,0.0078125,3.1536168881235145e-05,0.0,0.0,0.015625,7.975425770103133e-05,0.0078125,0.015625,7.975425770103133e-05,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,42,qsvc_z_r1,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.0234375,0.8046875,0.828125,0.0234375,0.1849821151152156,0.049286762713776,0.8333333333333334,0.2926931312718487,0.0078125,3.172829031462604e-05,0.0,0.0,0.046875,0.0004965466059319,0.0703125,0.046875,0.0004965466059319,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.75,0.75,0.0,0.0303863029665433,0.0,0.0833333333333333,0.0738430808701612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0095887126698482,,,,,adaptive,mean_shift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0095887126698482,0.0205129006419038,0.0422826123522206,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.050,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.05,0.0,0.75,0.75,0.0,0.0588160740215907,0.0,0.0833333333333333,0.0943370440435815,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,,adaptive_covariate_shift,0.05,,0.05,0.0209732615842939,,,,,adaptive,mean_shift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0209732615842939,0.0448675902416093,0.1014101517744123,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.100,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.1,0.0078125,0.7421875,0.75,0.0078125,0.0635773329212063,0.0,0.1666666666666666,0.0950500401798727,0.0078125,3.094284574951074e-05,0.0,0.0,0.015625,9.710852322779209e-05,0.0078125,0.015625,9.710852322779209e-05,,adaptive_covariate_shift,0.1,,0.1,0.0328780026027215,,,,,adaptive,mean_shift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0328780026027215,0.0703351142030365,0.1209609799766111,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.250,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.25,0.0,0.7578125,0.75,-0.0078125,0.1056379234309304,0.0,0.4166666666666667,0.1302229480743335,0.0234375,0.0002808749519733,0.0,0.0,0.046875,0.0004994037279625,0.0546875,0.046875,0.0004994037279625,,adaptive_covariate_shift,0.25,,0.25,0.0915028681453282,,,,,adaptive,mean_shift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0915028681453282,0.1957498683443233,0.3507480141210624,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.500,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.5,0.0,0.8046875,0.75,-0.0546875,0.1163760662739754,0.1832895420201096,0.5,0.400310051256547,0.1015625,0.0054485884654752,0.0,0.0,0.203125,0.0178096920999843,0.1015625,0.203125,0.0178096920999843,,adaptive_covariate_shift,0.5,,0.5,0.2264943854472419,,,,,adaptive,mean_shift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.2264943854472419,0.4845339499261333,1.3323889647209084,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.020,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.02,0.0,0.75,0.75,0.0,0.0428819625615346,0.0,0.0833333333333333,0.1257105422591593,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0166073048789012,,,,,adaptive,scaling_drift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0166073048789012,0.0355276048662845,0.1535896753801067,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.050,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.05,0.0,0.75,0.75,0.0,0.075967136066268,0.0,0.1666666666666666,0.0937995962027694,0.015625,0.0001245385885422,0.0,0.0,0.03125,0.0001736388509505,0.03125,0.03125,0.0001736388509505,,adaptive_covariate_shift,0.05,,0.05,0.041518262197253,,,,,adaptive,scaling_drift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.041518262197253,0.0888190121657112,0.3839741884502672,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.100,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.1,0.0,0.765625,0.75,-0.015625,0.1074394245435034,0.0,0.25,0.1479645045371428,0.015625,0.0001235536424464,0.0,0.0,0.03125,0.0002924998299184,0.0625,0.03125,0.0002924998299184,,adaptive_covariate_shift,0.1,,0.1,0.0830365243945061,,,,,adaptive,scaling_drift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.0830365243945061,0.1776380243314224,0.7679483769005344,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.250,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.25,0.0,0.7890625,0.75,-0.0390625,0.1147685867964696,0.1465599015923204,0.5,0.1869618556597621,0.0703125,0.0025725176633418,0.0,0.0,0.140625,0.0069402609554062,0.1015625,0.140625,0.0069402609554062,,adaptive_covariate_shift,0.25,,0.25,0.207591310986265,,,,,adaptive,scaling_drift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.207591310986265,0.4440950608285559,1.919870942251336,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,cluster_preserving_scaling_alpha_0.500,adaptive_covariate_shift,adaptive,adaptive,scaling_drift,0.5,0.03125,0.71875,0.75,0.03125,0.1345650987757571,0.286649734575886,0.5,0.3041122290413587,0.203125,0.0233924455347846,0.0,0.0,0.40625,0.0376408942755122,0.21875,0.40625,0.0376408942755122,,adaptive_covariate_shift,0.5,,0.5,0.4151826219725301,,,,,adaptive,scaling_drift,0.01,0.05,0.5325520833333334,0.4674479166666666,0.0625,0.9375,0.328125,0.4151826219725301,0.8881901216571118,3.8397418845026703,128.0,12.0
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,mean_shift_pf_delta_0.020,covariate_shift,core,control,mean_shift,0.02,0.0,0.75,0.75,0.0,0.0696235485705268,0.0,1.0,0.0853147992511112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.0213805043486332,,0.02,0.0213805043486332,0.02,1.0,-0.0046087886564618,0.020877859883666,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,mean_shift_pf_delta_0.050,covariate_shift,core,control,mean_shift,0.05,0.0,0.7578125,0.75,-0.0078125,0.1530966889589411,0.0,1.0,0.0940379522945541,0.0078125,3.106589311096912e-05,0.0,0.0,0.015625,0.000103546724599,0.0078125,0.015625,0.000103546724599,,covariate_shift,0.0443443098148282,,0.05,0.0443443098148282,0.05,1.0,0.0079768183779469,0.0436209603461308,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,mean_shift_pf_delta_0.100,covariate_shift,core,control,mean_shift,0.1,0.0,0.75,0.75,0.0,,0.0,1.0,0.1045510005650618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,covariate_shift,0.063690429916989,,0.1,0.063690429916989,0.1,1.0,-0.013473401569895,0.062249002507247,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,scaling_drift_alpha_0.020,covariate_shift,core,control,scaling_drift,0.02,0.0,0.75,0.75,0.0,0.1389190195099593,0.0,0.8333333333333334,0.1305485642086773,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,,covariate_shift,0.02,0.02,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,scaling_drift_alpha_0.050,covariate_shift,core,control,scaling_drift,0.05,0.0,0.765625,0.75,-0.015625,0.2077705390108801,0.0,0.8333333333333334,0.1826531689821657,0.0,0.0,0.0,0.0,0.03125,0.0001755780283741,0.046875,0.03125,0.0001755780283741,,covariate_shift,0.05,0.05,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,43,43,qsvc_z_r1,scaling_drift_alpha_0.100,covariate_shift,core,control,scaling_drift,0.1,0.0,0.765625,0.75,-0.015625,,0.0991164911372542,0.8333333333333334,0.2474080306813045,0.03125,0.0004926946301981,0.0,0.0,0.0625,0.0007659161154742,0.078125,0.0625,0.0007659161154742,,covariate_shift,0.1,0.1,,,,,,,,,,,,,,,,,,,,
gate5a_id_unsw,id,id6292a46b,12,44,42,qsvc_z_r1,cluster_preserving_mean_shift_delta_0.020,adaptive_covariate_shift,adaptive,adaptive,mean_shift,0.02,0.0,0.8046875,0.8046875,0.0,0.0119795943679163,0.0,0.0,0.0502563760717734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,adaptive_covariate_shift,0.02,,0.02,0.0060061949510708,,,,,adaptive,mean_shift,0.01,0.05,0.5983072916666666,0.4016927083333333,0.0,0.9765625,0.390625,0.0060061949510708,0.0149522130386464,0.029389113086879,128.0,12.0
