gate,attack,attack_class,mechanism,strength,regime,rule,n,n_fire,detection_rate
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,family_v12,120,0,0.0
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,family,120,0,0.0
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,union,120,120,1.0
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,family_v12,120,120,1.0
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,family,120,120,1.0
gate5a_id_unsw,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY_trusted,exact,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XF,union,120,5,0.041666666666666664
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XF,family_v12,120,4,0.03333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XF,family,120,4,0.03333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XFY,union,120,5,0.041666666666666664
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XFY,family_v12,120,4,0.03333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XFY,family,120,4,0.03333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XFY_trusted,exact,120,48,0.4
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_X,union,120,12,0.1
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_X,family_v12,120,12,0.1
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_X,family,120,12,0.1
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XF,union,120,36,0.3
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XF,family_v12,120,29,0.24166666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XF,family,120,29,0.24166666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XFY,union,120,36,0.3
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XFY,family_v12,120,29,0.24166666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XFY,family,120,24,0.2
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,I_XFY_trusted,exact,120,69,0.575
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_X,union,120,48,0.4
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_X,family_v12,120,35,0.2916666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_X,family,120,35,0.2916666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XF,union,120,76,0.6333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XF,family_v12,120,60,0.5
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XF,family,120,56,0.4666666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XFY,union,120,76,0.6333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XFY,family_v12,120,58,0.48333333333333334
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XFY,family,120,49,0.4083333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,I_XFY_trusted,exact,120,86,0.7166666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_X,union,120,98,0.8166666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_X,family_v12,120,90,0.75
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_X,family,120,90,0.75
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XF,union,120,102,0.85
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XF,family_v12,120,94,0.7833333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XF,family,120,92,0.7666666666666667
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XFY,union,120,102,0.85
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XFY,family_v12,120,93,0.775
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XFY,family,120,91,0.7583333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,I_XFY_trusted,exact,120,111,0.925
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_X,union,120,111,0.925
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_X,family_v12,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_X,family,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XF,union,120,112,0.9333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XF,family_v12,120,110,0.9166666666666666
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XF,family,120,110,0.9166666666666666
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XFY,union,120,114,0.95
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XFY,family_v12,120,112,0.9333333333333333
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XFY,family,120,111,0.925
gate5b_id_ton_iot,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,I_XFY_trusted,exact,120,112,0.9333333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_X,union,120,3,0.025
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_X,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_X,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XF,union,120,31,0.25833333333333336
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XF,family_v12,120,27,0.225
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XF,family,120,24,0.2
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XFY,union,120,31,0.25833333333333336
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XFY,family_v12,120,24,0.2
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XFY,family,120,23,0.19166666666666668
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,I_XFY_trusted,exact,120,68,0.5666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_X,union,120,45,0.375
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_X,family_v12,120,45,0.375
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_X,family,120,45,0.375
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XF,union,120,68,0.5666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XF,family_v12,120,63,0.525
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XF,family,120,51,0.425
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XFY,union,120,68,0.5666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XFY,family_v12,120,55,0.4583333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XFY,family,120,47,0.39166666666666666
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,I_XFY_trusted,exact,120,86,0.7166666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_X,union,120,71,0.5916666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_X,family_v12,120,61,0.5083333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_X,family,120,61,0.5083333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XF,union,120,75,0.625
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XF,family_v12,120,70,0.5833333333333334
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XF,family,120,69,0.575
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XFY,union,120,75,0.625
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XFY,family_v12,120,69,0.575
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XFY,family,120,68,0.5666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,I_XFY_trusted,exact,120,92,0.7666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_X,union,120,99,0.825
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_X,family_v12,120,88,0.7333333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_X,family,120,88,0.7333333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XF,union,120,103,0.8583333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XF,family_v12,120,94,0.7833333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XF,family,120,90,0.75
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY,union,120,104,0.8666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY,family_v12,120,92,0.7666666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY,family,120,89,0.7416666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY_trusted,exact,120,109,0.9083333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_X,union,120,109,0.9083333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_X,family_v12,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_X,family,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XF,union,120,112,0.9333333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XF,family_v12,120,108,0.9
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XF,family,120,105,0.875
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY,union,120,112,0.9333333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY,family_v12,120,106,0.8833333333333333
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY,family,120,101,0.8416666666666667
gate5b_id_ton_iot,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY_trusted,exact,120,116,0.9666666666666667
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_X,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_X,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XF,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XF,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY_trusted,exact,120,63,0.525
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_X,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_X,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XF,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XF,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY_trusted,exact,120,76,0.6333333333333333
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_X,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_X,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XF,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XF,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY_trusted,exact,120,93,0.775
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_X,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_X,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XF,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XF,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY_trusted,exact,120,77,0.6416666666666667
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_X,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_X,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XF,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XF,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY_trusted,exact,120,90,0.75
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_X,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_X,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_X,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XF,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XF,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XF,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,union,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,family_v12,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,family,120,0,0.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,union,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,family_v12,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,family,120,120,1.0
gate5b_id_ton_iot,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY_trusted,exact,120,99,0.825
gate6_ood_unsw,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,union,60,0,0.0
gate6_ood_unsw,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,family_v12,60,0,0.0
gate6_ood_unsw,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_X,family,60,0,0.0
gate6_ood_unsw,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,I_XF,union,60,15,0.25
