gate,svd_dim,split_seed,model_seed,model,model_family,branch,attack,attack_class,mechanism,strength,attack_seed,geometry_id,reference_geometry,clean_current_geometry,attack_current_geometry,clean_draw_tag,n_reference,n_current,labels_preserved,clean_bal_acc,attack_bal_acc,delta_bal_acc,material_tau0,material_tau002,material_tau005,paired_pred_disagreement,paired_label_flip_rate,paired_confusion_profile_l1,paired_confusion_profile_jsd,fire_exact_paired,replay_max_abs_difference,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_ks_mean_vs_clean_eval,clean__integrity_jsd_vs_clean_eval,clean__integrity_mmd_vs_clean_eval,clean__integrity_ks_reject05_vs_clean_eval,clean__integrity_score_jsd_vs_clean_eval,clean__integrity_pred_pos_rate_shift,clean__integrity_pred_jsd,clean__integrity_label_prior_shift,clean__integrity_label_jsd,clean__integrity_confusion_profile_l1,clean__integrity_confusion_profile_jsd,clean__integrity_ks_mean_vs_clean_eval,paired__integrity_jsd_vs_clean_eval,paired__integrity_mmd_vs_clean_eval,paired__integrity_ks_reject05_vs_clean_eval,paired__integrity_score_jsd_vs_clean_eval,paired__integrity_pred_pos_rate_shift,paired__integrity_pred_jsd,paired__integrity_label_prior_shift,paired__integrity_label_jsd,paired__integrity_confusion_profile_l1,paired__integrity_confusion_profile_jsd,paired__integrity_ks_mean_vs_clean_eval,delta__integrity_jsd_vs_clean_eval,delta__integrity_mmd_vs_clean_eval,delta__integrity_ks_reject05_vs_clean_eval,delta__integrity_score_jsd_vs_clean_eval,delta__integrity_pred_pos_rate_shift,delta__integrity_pred_jsd,delta__integrity_label_prior_shift,delta__integrity_label_jsd,delta__integrity_confusion_profile_l1,delta__integrity_confusion_profile_jsd,delta__integrity_ks_mean_vs_clean_eval,fire_union__I_X,clean_fire_union__I_X,fire_family__I_X,clean_fire_family__I_X,pvalue_family__I_X,fire_union__I_XF,clean_fire_union__I_XF,fire_family__I_XF,clean_fire_family__I_XF,pvalue_family__I_XF,fire_union__I_Ym,clean_fire_union__I_Ym,fire_family__I_Ym,clean_fire_family__I_Ym,pvalue_family__I_Ym,fire_union__I_XFY,clean_fire_union__I_XFY,fire_family__I_XFY,clean_fire_family__I_XFY,pvalue_family__I_XFY,atk_family,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_sham_type,atk_n_samples,atk_n_features,atk_sigma,atk_mean_abs_delta,atk_max_abs_delta,atk_alpha,atk_strength,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_p,atk_strategy,atk_drop_frac,atk_n_dropped,atk_mechanism,atk_window_sd,atk_min_mass,atk_frozen_entry_fraction,atk_perturbed_entry_fraction,atk_fully_frozen_row_fraction,atk_max_feature_frozen_fraction,atk_min_feature_frozen_fraction,atk_mean_abs_delta_moved
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.020,adaptive,mean_shift,0.02,4263223471,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0416750896819522,0.0,0.0,0.0486806141393079,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.134375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0070399449468807,0.0,0.0,0.0097757847878279,0.0,0.0,0.0,0.0,0.0,0.0,0.01953125,0.0028757952804381,0.0,0.0,0.0005490634418798,0.0,0.0,0.0,0.0,0.0,0.0,0.0046874999999999,False,False,False,False,0.30845771144278605,False,False,False,False,0.5174129353233831,False,False,False,False,0.6616915422885572,False,False,False,False,0.5870646766169154,adaptive_covariate_shift,adaptive,0.02,0.0018467575443794,,128.0,10.0,,0.0018467575443794,0.029389113086879,,0.02,,,,,,,,,mean_shift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.012060457432682
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.050,adaptive,mean_shift,0.05,394637020,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0432150474585289,0.0213890950617121,0.1,0.0503970069253008,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.13671875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0200267882114186,0.0,0.0,0.0136147230736086,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0044157530570148,0.0213890950617121,0.1,0.0022654562278727,0.0,0.0,0.0,0.0,0.0,0.0,0.0070312499999999,False,False,False,False,0.15920398009950248,False,False,False,False,0.263681592039801,False,False,False,False,0.6616915422885572,False,False,False,False,0.30845771144278605,adaptive_covariate_shift,adaptive,0.05,0.0057211101929855,,128.0,10.0,,0.0057211101929855,0.1201041352792255,,0.05,,,,,,,,,mean_shift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.037362352280722
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.100,adaptive,mean_shift,0.1,1584905692,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0420664465963665,0.0259683216104072,0.0,0.0564002491923101,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.13671875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.026009931144481,0.0,0.0,0.0180577772157142,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0032671521948524,0.0259683216104072,0.0,0.008268698494882,0.0,0.0,0.0,0.0,0.0,0.0,0.0070312499999999,False,False,False,False,0.2885572139303483,False,False,False,False,0.26865671641791045,False,False,False,False,0.6616915422885572,False,False,False,False,0.31343283582089554,adaptive_covariate_shift,adaptive,0.1,0.0097602306647003,,128.0,10.0,,0.0097602306647003,0.1897968429909416,,0.1,,,,,,,,,mean_shift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.0637402818919206
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.250,adaptive,mean_shift,0.25,1621653467,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0512022294461023,0.2168347400646773,0.4,0.0475038430767335,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.15390625,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0422956468527462,0.1963495548191335,0.1,0.0257414060732105,0.0,0.0,0.0,0.0,0.0,0.0,0.06484375,0.0124029350445882,0.2168347400646773,0.4,-0.0006277076206945,0.0,0.0,0.0,0.0,0.0,0.0,0.0242187499999999,True,False,True,False,0.004975124378109453,True,False,True,False,0.01990049751243781,False,False,False,False,0.6616915422885572,True,False,True,False,0.024875621890547265,adaptive_covariate_shift,adaptive,0.25,0.0322796495006363,,128.0,10.0,,0.0322796495006363,0.627000281347971,,0.25,,,,,,,,,mean_shift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.2108058742898697
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_mean_shift_delta_0.500,adaptive,mean_shift,0.5,620782475,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.058061271908964,0.2921077422005115,0.3,0.083301078759208,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.171875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0583383686708216,0.2645298630058615,0.1,0.0429624771560427,0.0,0.0,0.0,0.0,0.0,0.0,0.07890625,0.0192619775074499,0.2921077422005115,0.3,0.0351695280617799,0.0,0.0,0.0,0.0,0.0,0.0,0.0421874999999999,True,False,True,False,0.004975124378109453,True,False,True,False,0.014925373134328358,False,False,False,False,0.6616915422885572,True,False,True,False,0.01990049751243781,adaptive_covariate_shift,adaptive,0.5,0.059878244377807,,128.0,10.0,,0.059878244377807,1.4089871762157875,,0.5,,,,,,,,,mean_shift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.391041595936699
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.020,adaptive,scaling_drift,0.02,3379063910,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0369258996374876,0.0,0.0,0.0551762527224645,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0123451572213643,0.0,0.0,0.008876494672714,0.0,0.0,0.0,0.0,0.0,0.0,0.0140625,-0.0018733947640264,0.0,0.0,0.0070447020250365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.6915422885572139,False,False,False,False,0.2736318407960199,False,False,False,False,0.6616915422885572,False,False,False,False,0.31840796019900497,adaptive_covariate_shift,adaptive,0.02,0.003472306223689,,128.0,10.0,,0.003472306223689,0.475836814437649,,0.02,,,,,,,,,scaling_drift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.0226762855424588
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.050,adaptive,scaling_drift,0.05,2439373178,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0361117472815877,0.0,0.0,0.0428771179745938,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0204244685378379,0.0,0.0,0.0306312301778387,0.0,0.0,0.0,0.0,0.0,0.0,0.01953125,-0.0026875471199264,0.0,0.0,-0.0052544327228342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.746268656716418,False,False,False,False,0.8756218905472637,False,False,False,False,0.6616915422885572,False,False,False,False,0.9303482587064676,adaptive_covariate_shift,adaptive,0.05,0.0086807655592225,,128.0,10.0,,0.0086807655592225,1.189592036094126,,0.05,,,,,,,,,scaling_drift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.0566907138561471
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.100,adaptive,scaling_drift,0.1,1091840865,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0368129227000451,0.0,0.0,0.0524808601538145,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.13046875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0242926458345912,0.0,0.0,0.0371534499212587,0.0,0.0,0.0,0.0,0.0,0.0,0.025,-0.0019863717014689,0.0,0.0,0.0043493094563864,0.0,0.0,0.0,0.0,0.0,0.0,0.0007812499999999,False,False,False,False,0.7014925373134329,False,False,False,False,0.43283582089552236,False,False,False,False,0.6616915422885572,False,False,False,False,0.5074626865671642,adaptive_covariate_shift,adaptive,0.1,0.017361531118445,,128.0,10.0,,0.017361531118445,2.379184072188252,,0.1,,,,,,,,,scaling_drift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.1133814277122943
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,3997658267,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0361876850216731,0.0,0.1,0.0436748222889945,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.13125,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0366387336963822,0.0,0.0,0.0480948270357342,0.0,0.0,0.0,0.0,0.0,0.0,0.034375,-0.0026116093798409,0.0,0.1,-0.0044567284084335,0.0,0.0,0.0,0.0,0.0,0.0,0.0015624999999999,False,False,False,False,0.24378109452736318,False,False,False,False,0.3482587064676617,False,False,False,False,0.6616915422885572,False,False,False,False,0.417910447761194,adaptive_covariate_shift,adaptive,0.25,0.0434038277961126,,128.0,10.0,,0.0434038277961126,5.947960180470627,,0.25,,,,,,,,,scaling_drift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.2834535692807356
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,2244016145,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0367936901292556,0.0259743280214614,0.2,0.0605432692229876,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.13984375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0375720610854472,0.0,0.0,0.0406259496510139,0.0,0.0,0.0,0.0,0.0,0.0,0.0453125,-0.0020056042722584,0.0259743280214614,0.2,0.0124117185255595,0.0,0.0,0.0,0.0,0.0,0.0,0.0101562499999999,True,False,False,False,0.0845771144278607,True,False,False,False,0.12437810945273632,False,False,False,False,0.6616915422885572,True,False,False,False,0.1691542288557214,adaptive_covariate_shift,adaptive,0.5,0.0868076555922252,,128.0,10.0,,0.0868076555922252,11.89592036094125,,0.5,,,,,,,,,scaling_drift,0.01,0.05,0.846875,0.1531249999999999,0.4140625,0.8984375,0.6015625,0.5669071385614712
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,feature_dropout_p_0.020,control,feature_dropout,0.02,1262480094,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0382266314519669,0.0,0.1,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.134375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,4.76760992040652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140625,-0.0005726629495471,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046874999999999,False,False,False,False,0.24378109452736318,False,False,False,False,0.3482587064676617,False,False,False,False,0.6616915422885572,False,False,False,False,0.417910447761194,pipeline,,,,,,,,,,,0.02,,,,,0.02,median,0.01796875,23.0,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,feature_dropout_p_0.050,control,feature_dropout,0.05,3945654410,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0396535981653756,0.0,0.1,0.0586012649984514,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1390625,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0019004629588169,0.0,0.0,0.0124987366239876,0.0,0.0,0.0,0.0,0.0,0.0,0.034375,0.0008543037638615,0.0,0.1,0.0104697143010233,0.0,0.0,0.0,0.0,0.0,0.0,0.0093749999999999,False,False,False,False,0.24378109452736318,True,False,False,False,0.20398009950248755,False,False,False,False,0.6616915422885572,True,False,False,False,0.25870646766169153,pipeline,,,,,,,,,,,0.05,,,,,0.05,median,0.05703125,73.0,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,feature_dropout_p_0.100,control,feature_dropout,0.1,2528997006,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0423057085043575,0.0585466684528255,0.3,0.036900752010086,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.153125,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.005842779480131,0.0,0.0,0.0136224831318533,0.0,0.0,0.0,0.0,0.0,0.0,0.0703125,0.0035064141028434,0.0585466684528255,0.3,-0.011230798687342,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,True,False,True,False,0.029850746268656716,True,False,True,False,0.04975124378109453,False,False,False,False,0.6616915422885572,True,False,False,False,0.05970149253731343,pipeline,,,,,,,,,,,0.1,,,,,0.1,median,0.11328125,145.0,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.020,control,mean_shift,0.02,2206338573,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.2225390226501409,0.1710162632840524,1.0,0.1958717059298619,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.6859375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0573991481019131,0.1559839672123156,1.0,0.1103752861485939,0.0,0.0,0.0,0.0,0.0,0.0,0.690625,0.1837397282486268,0.1710162632840524,1.0,0.1477401552324338,0.0,0.0,0.0,0.0,0.0,0.0,0.5562499999999999,True,False,True,False,0.004975124378109453,True,False,True,False,0.014925373134328358,False,False,False,False,0.6616915422885572,True,False,True,False,0.01990049751243781,covariate_shift,,0.02,0.0183908767514902,,,,,,,,0.0183908767514902,0.02,True,-0.0076857188350379,0.0167079045268175,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.050,control,mean_shift,0.05,787631047,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.2942652121763758,0.4457128377239883,1.0,0.3816645348889509,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.77421875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.1377191453995716,0.4403518841153777,1.0,0.3892915539323632,0.0,0.0,0.0,0.0,0.0,0.0,0.77890625,0.2554659177748617,0.4457128377239883,1.0,0.3335329841915229,0.0,0.0,0.0,0.0,0.0,0.0,0.64453125,True,False,True,False,0.004975124378109453,True,False,True,False,0.014925373134328358,False,False,False,False,0.6616915422885572,True,False,True,False,0.01990049751243781,covariate_shift,,0.05,0.0504533152334064,,,,,,,,0.0504533152334064,0.05,True,0.0122499053954751,0.0489436087333514,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,mean_shift_pf_delta_0.100,control,mean_shift,0.1,4193101543,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.4038361149237223,0.7004977666055844,1.0,0.650716269821739,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.80546875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.2531859237554605,0.6961680756053031,1.0,0.6230861049735895,0.0,0.0,0.0,0.0,0.0,0.0,0.8046875,0.3650368205222082,0.7004977666055844,1.0,0.602584719124311,0.0,0.0,0.0,0.0,0.0,0.0,0.67578125,True,False,True,False,0.004975124378109453,True,False,True,False,0.014925373134328358,False,False,False,False,0.6616915422885572,True,False,True,False,0.01990049751243781,covariate_shift,,0.1,0.1195491703744542,,,,,,,,0.1195491703744542,0.1,True,-0.0101877427651563,0.1191142898000541,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.020,control,scaling_drift,0.02,1046231052,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0730205204344519,0.0313087884504129,1.0,0.1938654027012903,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.52109375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0285631150219811,0.0,1.0,0.0100705442417584,0.0,0.0,0.0,0.0,0.0,0.0,0.53984375,0.0342212260329378,0.0313087884504129,1.0,0.1457338520038622,0.0,0.0,0.0,0.0,0.0,0.0,0.39140625,True,False,True,False,0.009950248756218905,True,False,True,False,0.01990049751243781,False,False,False,False,0.6616915422885572,True,False,True,False,0.024875621890547265,covariate_shift,,,,,,,,,,0.02,0.02,,,,,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.050,control,scaling_drift,0.05,2657107942,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.1255145214032519,0.1016424991335073,1.0,0.207262049214388,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.5890625,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0690239596827897,0.0699164517506766,1.0,0.2389514990506259,0.0,0.0,0.0,0.0,0.0,0.0,0.60703125,0.0867152270017378,0.1016424991335073,1.0,0.1591304985169599,0.0,0.0,0.0,0.0,0.0,0.0,0.459375,True,False,True,False,0.009950248756218905,True,False,True,False,0.01990049751243781,False,False,False,False,0.6616915422885572,True,False,True,False,0.024875621890547265,covariate_shift,,,,,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,scaling_drift_alpha_0.100,control,scaling_drift,0.1,833512653,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.1801930904538096,0.2014689011041081,1.0,0.4259694956861209,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.6234375,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0741122415099239,0.1885714938581014,1.0,0.3840202055013076,0.0,0.0,0.0,0.0,0.0,0.0,0.640625,0.1413937960522955,0.2014689011041081,1.0,0.3778379449886928,0.0,0.0,0.0,0.0,0.0,0.0,0.4937499999999999,True,False,True,False,0.004975124378109453,True,False,True,False,0.014925373134328358,False,False,False,False,0.6616915422885572,True,False,True,False,0.01990049751243781,covariate_shift,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,
gate3d_ood_wed_fri_morning,10,45,42,svc_rbf,classical,classical,sham_identity,identity,identity,0.0,1008657563,fixed_frozen_E__fresh_eval_draw_01,fixed_frozen_E,fresh_eval_draw_01,intervened_fresh_eval_draw_01,clean_resample_eval_01,128,128,True,0.5,0.5,0.0,False,False,False,0.0,0.0,0.0,0.0,False,8.326672684688674e-17,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0387992944015141,0.0,0.0,0.048131550697428,0.0,0.0,0.0234375,0.0002748343945789,0.0468749999999992,0.0002748343945784,0.1296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.5572139303482587,False,False,False,False,0.6567164179104478,False,False,False,False,0.6616915422885572,False,False,False,False,0.7313432835820896,sham,sham,0.0,0.0,identity,128.0,10.0,,,,,,,,,,,,,,,,,,,,,,
