protocol,dataset_tag,model,svd_dim,attack_family,attack,impact_mean,prediction_change_mean,feature_detectability_mean,feature_prediction_detectability_mean,label_marginal_detectability_mean,joint_outcome_detectability_mean,full_detectability_mean,n_split_clusters,n_model_seeds,raw_integrity_jsd_vs_clean_eval_max,raw_integrity_mmd_vs_clean_eval_max,raw_integrity_ks_reject05_vs_clean_eval_max,raw_integrity_score_jsd_vs_clean_eval_max,raw_integrity_label_prior_shift_max,raw_integrity_label_jsd_max,feature_prediction_structurally_blind,label_marginal_structurally_blind,impact_locus
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,mean_shift_pf_delta_0.050,0.00390625,0.007421875,0.4682470490723644,0.4572691520316831,0.0,0.008667941317303158,0.17021966497393165,5,4,0.2458219907292629,0.0131864242422442,1.0,0.3975592895817714,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,covariate_shift,mean_shift_pf_delta_0.100,0.00390625,0.008984375,0.5448090444937156,0.5725253161108692,0.0,0.008480295814880186,0.21204570395617067,5,4,0.3509231434502343,0.2197115614734974,1.0,0.4892692859333123,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,pipeline,feature_dropout_p_0.050,0.00390625,0.008203125,0.0025231682493992427,0.013361369224696499,0.0,0.013126755867634208,0.010825386930632458,5,4,0.0049704897885254,0.0,0.0,0.0410207692849579,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,pipeline,feature_dropout_p_0.020,0.00390625,0.0046875,0.0008786384261062824,0.005696255018631249,0.0,0.0048584897664968145,0.004279769900637188,5,4,0.0026293252622485,0.0,0.0,0.0204583816378523,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,pipeline,feature_dropout_p_0.020,0.003515625,0.003515625,0.0006713675430175968,0.004563504336297558,0.0,0.005087742215837414,0.003972066220397937,5,4,0.0015484616715028,0.0,0.0,0.0233935886506365,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,covariate_shift,mean_shift_pf_delta_0.050,0.003515625,0.00546875,0.4682470490723644,0.45184674468236724,0.0,0.008319609064602744,0.16808954764113476,5,4,0.2458219907292629,0.0131864242422442,1.0,0.3570115786234873,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,covariate_shift,mean_shift_pf_delta_0.050,0.003515625,0.005078125,0.45954734062294433,0.4241591888646009,0.0,0.004775055227084544,0.15641018469034784,5,4,0.2400519535082302,0.0447554243368779,1.0,0.3788049622776532,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,covariate_shift,mean_shift_pf_delta_0.100,0.003515625,0.00703125,0.5448090444937156,0.5382039816650944,0.0,0.006415212635949704,0.19862654453092057,5,4,0.3509231434502343,0.2197115614734974,1.0,0.5419650293220025,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,covariate_shift,scaling_drift_alpha_0.050,0.003515625,0.01484375,0.5940802432306553,0.6682700005423671,0.0,0.014381864451918674,0.24954448403900562,5,4,0.3714900930085548,0.0954560361147956,1.0,0.5107010886533062,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,pipeline,feature_dropout_p_0.020,0.003515625,0.00390625,0.0006713675429826313,0.004032067742305193,0.0,0.004453088143142255,0.0034903374259029132,5,4,0.0015484616711549,0.0,0.0,0.0183632116796953,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,covariate_shift,mean_shift_pf_delta_0.100,0.003125,0.0140625,0.5403095428759735,0.5875008481822208,0.0,0.009725711432801107,0.21805744999026264,5,4,0.3470448574257544,0.0755680232406246,1.0,0.4680962726660463,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,pipeline,feature_dropout_p_0.020,0.003125,0.004296875,0.0008786384262515597,0.005467595902769759,0.0,0.004110987091235108,0.0038568471879322345,5,4,0.0026293252633493,0.0,0.0,0.023122240767916,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,pipeline,feature_dropout_p_0.020,0.003125,0.004296875,0.0006713675430175968,0.005247038971653957,0.0,0.00614911358659101,0.004703065801779171,5,4,0.0015484616715028,0.0,0.0,0.0248310579361927,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,covariate_shift,scaling_drift_alpha_0.020,0.002734375,0.01171875,0.39700367984298557,0.4905438623417244,0.0,0.011315983851263638,0.18352321532938326,5,4,0.2352014833354033,0.0532612622733561,0.9,0.4996196465855707,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,mean_shift_pf_delta_0.050,0.002734375,0.013671875,0.4682470490723644,0.5439415048397198,0.0,0.022723892829697175,0.20812595304612408,5,4,0.2458219907292629,0.0131864242422442,1.0,0.5205089862968222,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,covariate_shift,mean_shift_pf_delta_0.050,0.002734375,0.017578125,0.45954734062294433,0.5439281189138534,0.0,0.020302177626765526,0.20702030579902192,5,4,0.2400519535082302,0.0447554243368779,1.0,0.5231086283474525,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,mean_shift_pf_delta_0.050,0.002734375,0.004296875,0.4488200695881008,0.513943367763997,0.0,0.003841063916437559,0.1886344355125614,5,4,0.2276183932386248,0.0,1.0,0.4496020329588236,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,pipeline,feature_dropout_p_0.020,0.002734375,0.002734375,0.0005679792567581971,0.0037221962257232713,0.0,0.0028892215780162316,0.002666808435724931,5,4,0.0012578436444153,0.0,0.0,0.0149338040700641,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,covariate_shift,mean_shift_pf_delta_0.050,0.00234375,0.004296875,0.45954734062294433,0.4451011338607291,0.0,0.0045602420787719655,0.16392779507607055,5,4,0.2400519535082302,0.0447554243368779,1.0,0.4246320203033277,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,covariate_shift,mean_shift_pf_delta_0.050,0.00234375,0.00703125,0.4488200695881008,0.44509000699896245,0.0,0.007309691203985396,0.16517349854688881,5,4,0.2276183932386248,0.0,1.0,0.4500692445938947,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,12,covariate_shift,scaling_drift_alpha_0.020,0.00234375,0.012890625,0.40451311910491017,0.4927379667264075,0.0,0.011383398546087765,0.18435171451236992,5,4,0.2453040287363511,0.0,0.9166666666666666,0.4812504320481647,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,pipeline,feature_dropout_p_0.020,0.00234375,0.004296875,0.0006713675430175968,0.003947671599874721,0.0,0.0055621541938586545,0.003963768851708377,5,4,0.0015484616715028,0.0,0.0,0.0135428478689713,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,10,pipeline,feature_dropout_p_0.020,0.00234375,0.00234375,0.0005679792568491935,0.004194005360671154,0.0,0.002255127725857543,0.0025501509156338484,5,4,0.0012578436446162,0.0,0.0,0.0183315280004434,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,10,covariate_shift,scaling_drift_alpha_0.100,0.00234375,0.003515625,0.4566366378438785,0.43087001726926416,0.0,0.0037974494688085988,0.1584061196746454,5,4,0.1718314143900595,0.0,1.0,0.3880779022528442,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,covariate_shift,scaling_drift_alpha_0.100,0.00234375,0.004296875,0.44174353217313256,0.41844073088258726,0.0,0.004748685954404069,0.1543187593911245,5,4,0.1521966672779627,0.0,1.0,0.3496079530900621,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,8,covariate_shift,mean_shift_pf_delta_0.100,0.001953125,0.007421875,0.5489181115181447,0.5390226149901712,0.0,0.009532838608838553,0.20034133209135252,5,4,0.3501113120494802,0.2104055790689998,1.0,0.5103753016699104,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,covariate_shift,mean_shift_pf_delta_0.050,0.001953125,0.005078125,0.4488200695881008,0.4449042086589775,0.0,0.004215431950522436,0.16369945403532019,5,4,0.2276183932386248,0.0,1.0,0.393133348554374,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,pipeline,feature_dropout_p_0.020,0.001953125,0.00234375,0.0008786384262515597,0.005260551950585552,0.0,0.0023440855710023085,0.002978421423395795,5,4,0.0026293252633493,0.0,0.0,0.0213833363020145,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,8,covariate_shift,mean_shift_pf_delta_0.020,0.0015625,0.003515625,0.41650847126808255,0.39570937662047595,0.0,0.0035179614632652526,0.14549339216347545,5,4,0.1968949334749655,0.0,1.0,0.376882715722196,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_pauli_xyz_r1,10,pipeline,feature_dropout_p_0.020,0.0015625,0.00390625,0.0005679792568491935,0.004652065042947651,0.0,0.004399074791120295,0.003691239466126553,5,4,0.0012578436446162,0.0,0.0,0.0177090015205989,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,10,pipeline,feature_dropout_p_0.020,0.0015625,0.0015625,0.0005679792568491935,0.004446918407118692,0.0,0.001766606708316925,0.0024200642881872176,5,4,0.0012578436446162,0.0,0.0,0.0246558598620785,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,covariate_shift,mean_shift_pf_delta_0.020,0.0015625,0.003515625,0.39747565687175024,0.42497723145564736,0.0,0.003704387023807049,0.1562209873583295,5,4,0.1393335108327712,0.0,1.0,0.4027337260228303,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,8,covariate_shift,scaling_drift_alpha_0.100,0.0015625,0.0015625,0.4805085616187636,0.43382500783205663,0.0,0.0015914160452542674,0.1584779192322271,5,4,0.2054700579217865,0.0,1.0,0.3867614148324348,0.0,0.0,False,True,model_output_path
id,id8c8771f4,svc_rbf,12,covariate_shift,mean_shift_pf_delta_0.100,0.0015625,0.00390625,0.504189559001586,0.4579438706094258,0.0,0.00423508868025462,0.16845008416717966,5,4,0.3103613979598578,0.0946000053942567,1.0,0.4298575300060814,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_z_r1,12,covariate_shift,mean_shift_pf_delta_0.020,0.001171875,0.00234375,0.39747565687175024,0.36846807133750803,0.0,0.0025283720380929716,0.13513764959459063,5,4,0.1393335108327712,0.0,1.0,0.3317010596107814,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,8,covariate_shift,mean_shift_pf_delta_0.020,0.001171875,0.005078125,0.41650847126808255,0.4333974092285014,0.0,0.006042805321619904,0.16034578759291865,5,4,0.1968949334749655,0.0,1.0,0.4351716678108991,0.0,0.0,False,True,model_output_path
id,id8c8771f4,qsvc_zz_r1,12,pipeline,feature_dropout_p_0.020,0.001171875,0.00234375,0.0008786384262515597,0.0033598571838155357,0.0,0.0024862490005797756,0.002351879430741911,5,4,0.0026293252633493,0.0,0.0,0.0130935429759208,0.0,0.0,False,True,model_output_path
