run_id,cfg_fingerprint,dataset_tag,protocol,seed,split_seed,model_seed,seed_semantics,svd_dim,max_train,max_test,n_features,data_hash_id_short,data_hash_train_short,data_hash_test_short,model_family,model,scale,attack_suite,attack,attack_is_clean,attack_family,attack_family_decl,attack_priority_group,attack_priority_group_decl,attack_strength,attack_strength_nominal,attack_strength_nominal_decl,attack_strength_eff,attack_seed,clean_ref_run_id,clean_ref_attack_seed,bal_acc_clean,f1_pos_clean,roc_auc_clean,pos_rate_eval_clean,pred_error_rate_clean,label_pos_rate_clean,pred_pos_rate_clean,bal_acc,f1_pos,roc_auc,pos_rate_eval,pred_error_rate,label_pos_rate_eval,pred_pos_rate_eval,bal_acc_drop,f1_pos_drop,roc_auc_drop,pred_error_rate_drop,pos_rate_eval_drop,label_pos_rate_eval_drop,pred_pos_rate_eval_drop,impact_bal_acc,impact_f1,impact_roc_auc,impact_pred_error,integrity_jsd_clean,integrity_jsd,integrity_jsd_delta,integrity_mmd_clean,integrity_mmd,integrity_mmd_delta,integrity_ks_mean_clean,integrity_ks_mean,integrity_ks_mean_delta,integrity_ks_reject05_clean,integrity_ks_reject05,integrity_ks_reject05_delta,integrity_ks_n_clean,integrity_ks_n,integrity_score_jsd_clean,integrity_score_jsd,integrity_score_jsd_delta,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_mean_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_ks_n_vs_clean_eval,integrity_score_jsd_vs_clean_eval,label_flip_rate,integrity_label_prior_shift,integrity_label_jsd,integrity_pred_pos_rate_shift,integrity_pred_disagreement,integrity_pred_jsd,integrity_confusion_profile_l1_clean,integrity_confusion_profile_l1,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_clean,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd_delta,train_time_s,attack_prep_time_s,predict_time_s,scores_time_s,signals_time_s,ref_scores_time_s,ref_predict_time_s,atk_family,atk_strength,atk_r,atk_n_flipped,atk_flip_frac,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_n_samples,atk_n_pos,atk_n_neg,atk_n_flip_1_to_0,atk_n_flip_0_to_1,atk_n_flipped_total,atk_prior_before,atk_prior_after,atk_prior_abs_delta,atk_limited_by_class_balance,atk_p,atk_alpha,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_strategy,atk_drop_frac,atk_n_dropped
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__mean_shift_pf_delta_0.050__cfga70636d759,a70636d759,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,mean_shift_pf_delta_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.0407491017308402,787631046,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfga70636d759,1173101633,0.796875,0.7547169811320755,0.854736328125,0.5,0.203125,0.5,0.328125,0.796875,0.7547169811320755,0.83544921875,0.5,0.203125,0.5,0.328125,0.0,0.0,-0.019287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.019287109375,0.0,0.0362369550279961,0.0744885210472858,0.0382515660192897,0.0,0.0,0.0,0.08984375,0.63359375,0.54375,0.0,1.0,1.0,10,10,0.0,0.3764753882343004,0.3764753882343004,0.1710943040593406,0.0,0.6421875,1.0,10,0.3764753882343004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.4677176475525,0.0,628.516832113266,632.5683698654175,0.0160038471221923,517.8491876125336,510.1299886703491,covariate_shift,0.0407491017308402,,,,,0.05,0.0407491017308402,,,,,,,,,,,,,0.05,1.0,0.0006051817647519,0.04074460758066,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__mean_shift_pf_delta_0.100__cfga70636d759,a70636d759,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,mean_shift_pf_delta_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.0644360837630044,4193101542,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfga70636d759,1173101633,0.796875,0.7547169811320755,0.854736328125,0.5,0.203125,0.5,0.328125,0.796875,0.7547169811320755,0.84423828125,0.5,0.203125,0.5,0.328125,0.0,0.0,-0.010498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.010498046875,0.0,0.0362369550279961,0.1318642277675443,0.0956272727395482,0.0,0.0,0.0,0.08984375,0.62109375,0.53125,0.0,1.0,1.0,10,10,0.0,0.3978493497528637,0.3978493497528637,0.281594370688647,0.0,0.625,1.0,10,0.3978493497528637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.4677176475525,0.0,636.2260060310364,640.3365361690521,0.0177333354949951,517.8491876125336,510.1299886703491,covariate_shift,0.0644360837630044,,,,,0.1,0.0644360837630044,,,,,,,,,,,,,0.1,1.0,-0.0062319417321465,0.0641340143212637,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__scaling_drift_alpha_0.020__cfga70636d759,a70636d759,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.02,1046231053,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfga70636d759,1173101633,0.796875,0.7547169811320755,0.854736328125,0.5,0.203125,0.5,0.328125,0.7890625,0.7428571428571429,0.8544921875,0.5,0.2109375,0.5,0.3203125,-0.0078125,-0.0118598382749326,-0.000244140625,0.0078125,0.0,0.0,-0.0078125,0.0078125,0.0118598382749326,0.000244140625,0.0078125,0.0362369550279961,0.1651789405645277,0.1289419855365316,0.0,0.0,0.0,0.08984375,0.5171875,0.42734375,0.0,0.8,0.8,10,10,0.0,0.4428958719139341,0.4428958719139341,0.1389017596731723,0.0,0.52421875,0.9,10,0.4428958719139341,,0.0,0.0,0.0078125,0.0078125,3.482199859822818e-05,0.0,0.015625,0.015625,0.0,6.458622276163438e-05,6.458622276163438e-05,251.4677176475525,0.0,529.7407827377319,521.1577575206757,0.0186700820922851,517.8491876125336,510.1299886703491,covariate_shift,0.02,,,,,,,,,,,,,,,,,,0.02,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__scaling_drift_alpha_0.050__cfga70636d759,a70636d759,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.05,2657107943,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfga70636d759,1173101633,0.796875,0.7547169811320755,0.854736328125,0.5,0.203125,0.5,0.328125,0.7890625,0.7428571428571429,0.84765625,0.5,0.2109375,0.5,0.3203125,-0.0078125,-0.0118598382749326,-0.007080078125,0.0078125,0.0,0.0,-0.0078125,0.0078125,0.0118598382749326,0.007080078125,0.0078125,0.0362369550279961,0.3291210197901338,0.2928840647621376,0.0,0.0742768405625408,0.0742768405625408,0.08984375,0.5765625,0.48671875,0.0,0.9,0.9,10,10,0.0,0.5559361449816914,0.5559361449816914,0.2769891919832793,0.0499543292903278,0.58359375,0.9,10,0.5559361449816914,,0.0,0.0,0.0078125,0.0078125,3.482199859822818e-05,0.0,0.015625,0.015625,0.0,6.458622276163438e-05,6.458622276163438e-05,251.4677176475525,0.0,570.4916768074036,571.7444682121277,0.0139997005462646,517.8491876125336,510.1299886703491,covariate_shift,0.05,,,,,,,,,,,,,,,,,,0.05,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__scaling_drift_alpha_0.100__cfga70636d759,a70636d759,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_pauli_xyz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1,833512652,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_pauli_xyz_r1__minmax2pi__clean__cfga70636d759,1173101633,0.796875,0.7547169811320755,0.854736328125,0.5,0.203125,0.5,0.328125,0.734375,0.6666666666666666,0.82666015625,0.5,0.265625,0.5,0.296875,-0.0625,-0.0880503144654089,-0.028076171875,0.0625,0.0,0.0,-0.03125,0.0625,0.0880503144654089,0.028076171875,0.0625,0.0362369550279961,0.3596054611623263,0.3233685061343301,0.0,0.1729423165699845,0.1729423165699845,0.08984375,0.621875,0.53203125,0.0,0.9,0.9,10,10,0.0,0.5914288297771401,0.5914288297771401,0.3928679312897597,0.1491253965966819,0.6296875,0.9,10,0.5914288297771401,,0.0,0.0,0.03125,0.0625,0.000568360030275,0.0,0.125,0.125,0.0,0.0036473645718142,0.0036473645718142,251.4677176475525,0.0,604.9955780506134,606.6788520812988,0.015005350112915,517.8491876125336,510.1299886703491,covariate_shift,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,clean,1,clean,clean,clean,clean,0.0,0.0,0.0,0.0,1173101633,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.6253468990326,0.0,409.346994638443,409.7171516418457,0.0152370929718017,413.7255856990814,416.66136026382446,,,,,,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_dropout_p_0.020__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_dropout_p_0.020,0,pipeline,pipeline,core,core,0.02,0.02,0.02,0.02,1262480095,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.796875,0.7450980392156863,0.823974609375,0.5,0.203125,0.5,0.296875,0.0,0.0,-0.011962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.011962890625,0.0,0.0362369550279961,0.0356458041537961,-0.0005911508741999,0.0,0.0,0.0,0.08984375,0.09296875,0.003125,0.0,0.0,0.0,10,10,0.0,0.0051231629948617,0.0051231629948617,0.0001985855273346,0.0,0.01484375,0.0,10,0.0051231629948617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.6253468990326,0.0,383.5204303264618,386.0998327732086,0.0170040130615234,413.7255856990814,416.66136026382446,pipeline,0.02,,,,,,,,,,,,,,,,,0.02,,,,,,median,0.01875,24.0
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_dropout_p_0.050__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_dropout_p_0.050,0,pipeline,pipeline,core,core,0.05,0.05,0.05,0.05,3945654411,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.796875,0.7450980392156863,0.819580078125,0.5,0.203125,0.5,0.296875,0.0,0.0,-0.016357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.016357421875,0.0,0.0362369550279961,0.0359130137972067,-0.0003239412307893,0.0,0.0,0.0,0.08984375,0.1015625,0.01171875,0.0,0.0,0.0,10,10,0.0,0.0303327934917693,0.0303327934917693,0.00238376610044,0.0,0.03046875,0.0,10,0.0303327934917693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.6253468990326,0.0,372.2686820030213,371.866200208664,0.0130000114440917,413.7255856990814,416.66136026382446,pipeline,0.05,,,,,,,,,,,,,,,,,0.05,,,,,,median,0.05,64.0
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_dropout_p_0.100__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_dropout_p_0.100,0,pipeline,pipeline,core,core,0.1,0.1,0.1,0.1,2528997007,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.765625,0.7,0.830810546875,0.5,0.234375,0.5,0.28125,-0.03125,-0.0450980392156863,-0.005126953125,0.03125,0.0,0.0,-0.015625,0.03125,0.0450980392156863,0.005126953125,0.03125,0.0362369550279961,0.0363999529999312,0.0001629979719351,0.0,0.0,0.0,0.08984375,0.115625,0.02578125,0.0,0.0,0.0,10,10,0.0,0.0420033062044193,0.0420033062044193,0.0036206355056813,0.0,0.05546875,0.0,10,0.0420033062044193,,0.0,0.0,0.015625,0.03125,0.0001485138692143,0.0,0.0624999999999875,0.0624999999999875,0.0,0.0032836102582612,0.0032836102582612,202.6253468990326,0.0,368.0674765110016,364.7445783615112,0.0131821632385253,413.7255856990814,416.66136026382446,pipeline,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,median,0.09453125,121.0
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_sign_flip_p_0.020__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_sign_flip_p_0.020,0,corruption,corruption,core,core,0.02,0.02,0.02,0.02,3217804415,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.7890625,0.7326732673267327,0.816162109375,0.5,0.2109375,0.5,0.2890625,-0.0078125,-0.0124247718889536,-0.019775390625,0.0078125,0.0,0.0,-0.0078125,0.0078125,0.0124247718889536,0.019775390625,0.0078125,0.0362369550279961,0.0365684425499736,0.0003314875219774,0.0,0.0749437262830802,0.0749437262830802,0.08984375,0.0921875,0.00234375,0.0,0.0,0.0,10,10,0.0,0.0307758409507488,0.0307758409507488,0.002085122284168,0.0588340093895016,0.02265625,0.0,10,0.0307758409507488,,0.0,0.0,0.0078125,0.0234375,3.683323907985813e-05,0.0,0.0156249999999998,0.0156249999999998,0.0,6.289604024072287e-05,6.289604024072287e-05,202.6253468990326,0.0,402.9195206165314,399.7895631790161,0.0170023441314697,413.7255856990814,416.66136026382446,corruption,0.02,,29.0,0.02265625,,,,,,,,,,,,,,0.02,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_sign_flip_p_0.050__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_sign_flip_p_0.050,0,corruption,corruption,core,core,0.05,0.05,0.05,0.05,1282715229,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.8125,0.7692307692307693,0.838134765625,0.5,0.1875,0.5,0.3125,0.015625,0.0241327300150829,0.002197265625,-0.015625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0362369550279961,0.0387142056155958,0.0024772505875996,0.0,0.1508574874764529,0.1508574874764529,0.08984375,0.1109375,0.0210937499999999,0.0,0.1,0.1,10,10,0.0,0.0963405633032267,0.0963405633032267,0.0036198132626488,0.1418452833274754,0.05,0.0,10,0.0963405633032267,,0.0,0.0,0.015625,0.03125,0.00014406260755,0.0,0.0312499999999997,0.0312499999999997,0.0,0.0002564629279172,0.0002564629279172,202.6253468990326,0.0,406.6661479473114,413.213515996933,0.0170037746429443,413.7255856990814,416.66136026382446,corruption,0.05,,66.0,0.0515625,,,,,,,,,,,,,,0.05,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__feature_sign_flip_p_0.100__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,feature_sign_flip_p_0.100,0,corruption,corruption,core,core,0.1,0.1,0.1,0.1,1937480677,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.765625,0.7058823529411765,0.814208984375,0.5,0.234375,0.5,0.296875,-0.03125,-0.0392156862745097,-0.021728515625,0.03125,0.0,0.0,0.0,0.03125,0.0392156862745097,0.021728515625,0.03125,0.0362369550279961,0.0374141619113828,0.0011772068833867,0.0,0.2794619218864037,0.2794619218864037,0.08984375,0.1375,0.04765625,0.0,0.2,0.2,10,10,0.0,0.1625836797482405,0.1625836797482405,0.0042901510540719,0.2807929652548288,0.103125,0.0,10,0.1625836797482405,,0.0,0.0,0.0,0.0625,0.0,0.0,0.0624999999999875,0.0624999999999875,0.0,0.0057275151099108,0.0057275151099108,202.6253468990326,0.0009999275207519,411.74586606025696,413.19829392433167,0.0132036209106445,413.7255856990814,416.66136026382446,corruption,0.1,,132.0,0.103125,,,,,,,,,,,,,,0.1,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_prior_preserving_r_0.020__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.015625,1525892731,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.78125,0.7254901960784313,0.822509765625,0.5,0.21875,0.5,0.296875,-0.015625,-0.0196078431372549,-0.013427734375,0.015625,0.0,0.0,0.0,0.015625,0.0196078431372549,0.013427734375,0.015625,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0312499999999875,0.0312499999999875,0.0,0.0027858812986859,0.0027858812986859,202.6253468990326,0.0,413.0386242866516,414.99130606651306,0.0173118114471435,413.7255856990814,416.66136026382446,target_shift,,0.02,,,core,0.02,0.015625,128.0,64.0,64.0,1.0,1.0,2.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_prior_preserving_r_0.050__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.046875,2477023296,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.765625,0.7058823529411765,0.82763671875,0.5,0.234375,0.5,0.296875,-0.03125,-0.0392156862745097,-0.00830078125,0.03125,0.0,0.0,0.0,0.03125,0.0392156862745097,0.00830078125,0.03125,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0624999999999875,0.0624999999999875,0.0,0.0057275151099108,0.0057275151099108,202.6253468990326,0.0005781650543212,398.9842677116394,400.07374453544617,0.0130023956298828,413.7255856990814,416.66136026382446,target_shift,,0.05,,,core,0.05,0.046875,128.0,64.0,64.0,3.0,3.0,6.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_prior_preserving_r_0.100__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.09375,45630967,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.734375,0.6666666666666666,0.760986328125,0.5,0.265625,0.5,0.296875,-0.0625,-0.0784313725490196,-0.074951171875,0.0625,0.0,0.0,0.0,0.0625,0.0784313725490196,0.074951171875,0.0625,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.1249999999999875,0.1249999999999875,0.0,0.0120752470632143,0.0120752470632143,202.6253468990326,0.0,399.0512626171112,405.75512528419495,0.0158329010009765,413.7255856990814,416.66136026382446,target_shift,,0.1,,,core,0.1,0.09375,128.0,64.0,64.0,6.0,6.0,12.0,0.5,0.5,0.0,0.0,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_r_0.020__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.02,2263040413,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.785958485958486,0.7326732673267327,0.8024420024420025,0.4921875,0.2109375,0.4921875,0.296875,-0.0109165140415139,-0.0124247718889536,-0.0334954975579975,0.0078125,-0.0078125,-0.0078125,0.0,0.0109165140415139,0.0124247718889536,0.0334954975579975,0.0078125,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0234375,0.0078125,3.051975144599192e-05,0.0,0.0,0.0,0.0,0.0156249999999953,0.0156249999999953,0.0,0.0027336486008438,0.0027336486008438,202.6253468990326,0.0005033016204833,414.12027859687805,416.14486145973206,0.0169987678527832,413.7255856990814,416.66136026382446,target_shift,0.02,0.02,3.0,0.0234375,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_r_0.050__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.05,3165106298,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.7703296703296703,0.7128712871287128,0.7726495726495727,0.4921875,0.2265625,0.4921875,0.296875,-0.0265453296703297,-0.0322267520869734,-0.0632879273504273,0.0234375,-0.0078125,-0.0078125,0.0,0.0265453296703297,0.0322267520869734,0.0632879273504273,0.0234375,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0546875,0.0078125,3.051975144599192e-05,0.0,0.0,0.0,0.0,0.0468749999999875,0.0468749999999875,0.0,0.0055730322151279,0.0055730322151279,202.6253468990326,0.0,414.061785697937,411.7337274551392,0.01401948928833,413.7255856990814,416.66136026382446,target_shift,0.05,0.05,7.0,0.0546875,,,,,,,,,,,,,,,,,,,,,,
protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__label_flip_r_0.100__cfgc1df2aefab,c1df2aefab,id8c8771f4,id,42000043,42,43,packed,10,128,128,10,8c8771f4,,,quantum,qsvc_z_r1,minmax2pi,paper_core,label_flip_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.1,1068150906,protoid__dtagid8c8771f4__split42__model43__d10__mt128__me128__quantum__qsvc_z_r1__minmax2pi__clean__cfgc1df2aefab,1173101633,0.796875,0.7450980392156863,0.8359375,0.5,0.203125,0.5,0.296875,0.7096774193548387,0.6346153846153846,0.739247311827957,0.515625,0.296875,0.515625,0.296875,-0.0871975806451612,-0.1104826546003017,-0.096690188172043,0.09375,0.015625,0.015625,0.0,0.0871975806451612,0.1104826546003017,0.096690188172043,0.09375,0.0362369550279961,0.0362369550279961,0.0,0.0,0.0,0.0,0.08984375,0.08984375,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.125,0.015625,0.0001221050969211,0.0,0.0,0.0,0.0,0.1874999999999875,0.1874999999999875,0.0,0.0166436111685266,0.0166436111685266,202.6253468990326,0.0,412.52611660957336,410.50813388824463,0.0160162448883056,413.7255856990814,416.66136026382446,target_shift,0.1,0.1,16.0,0.125,,,,,,,,,,,,,,,,,,,,,,
