protocol,dataset_tag,model,svd_dim,split_seed,model_seed,impact_mean,detectability_feature_sharednorm_mean,detectability_standard_sharednorm_mean,detectability_label_marginal_sharednorm_mean,detectability_joint_outcome_sharednorm_mean,detectability_full_sharednorm_mean,stealth_standard_sharednorm_mean,stealth_full_sharednorm_mean,n_attacks,seed_unit,gate,max_train,max_test
id,idcc6a61e9,qsvc_z_r1,10,42,43,0.01083623664268825,0.21488390045945774,0.19533413307574468,0.09721925447629062,0.018878534440992103,0.09728797395095641,0.010275110365643762,0.010129511416794246,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,43,42,0.029732218511753776,0.20719270024833403,0.2140376841809366,0.08641535418570365,0.11845636450553819,0.14738756978389497,0.016836168836008764,0.019424735986511912,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,43,43,0.038635043893780446,0.2073204283576994,0.21147445414385913,0.09721925447629062,0.1041467390187141,0.14191545642014436,0.022492651019013057,0.0262811175295692,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,44,42,0.019097879128972005,0.21434266253902892,0.20838494293607482,0.11727515281585174,0.04328431725702329,0.11677378760555629,0.014581715964227986,0.01604085226807266,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,44,43,0.022120995541694458,0.21922544544714703,0.23200566824478802,0.09721925447629062,0.039695033876441306,0.1200851228467218,0.014296247519282192,0.01780041336668452,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,45,42,0.024462126395905393,0.2198778091233436,0.23976934820245951,0.0920060883452081,0.048124932507065545,0.12579220291232562,0.015627529946997537,0.019305585671726404,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,45,43,0.02347375325658546,0.22057842399582073,0.23164078843016764,0.10220889783263903,0.09286609338367366,0.1450283105731197,0.016841657269388792,0.016818086504120887,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,46,42,0.022730336792836797,0.20684868770571324,0.20682466094873464,0.05555555555555555,0.05835728683753564,0.11183601719033891,0.018253111648243343,0.01965765584019756,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,10,46,43,0.01896626314132171,0.2175470078298731,0.21835891830925655,0.09875927420876114,0.04511003934399515,0.11786403803404766,0.018150454505201596,0.017499460195426336,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,42,42,0.05458487618265843,0.2182080677145456,0.21787155682577597,0.07638740501592309,0.10358634015353207,0.14019933982751004,0.026936553726879156,0.03465279086461009,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,42,43,0.04859056589567342,0.22033670893342538,0.2167169199490969,0.09721925447629062,0.130896780850944,0.15598091754578988,0.032643582336349335,0.03351121170543981,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,43,42,0.06382662152024784,0.20873824107494013,0.21569201635764065,0.08641535418570365,0.15672572686539685,0.16538430982990493,0.02928822871842932,0.0368381660028238,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,43,43,0.0555332871529108,0.21591583385536348,0.22480052601618444,0.09721925447629062,0.0922612475651375,0.1413588046220915,0.027845107121017097,0.03770342554543522,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,44,42,0.017361768017860893,0.20249205850241017,0.20297383966368554,0.11727515281585174,0.030258025689514887,0.1088850720667291,0.012118006625319625,0.014160056773652301,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,44,43,0.037959404693275654,0.22066926310909177,0.23032636243867938,0.09721925447629062,0.057597140371676875,0.12761178732415301,0.025173792586902763,0.029102612451701544,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,45,42,0.020121848618127616,0.23106842461337415,0.23251601917525175,0.0920060883452081,0.044156380825888054,0.12135074159280577,0.0162578868008986,0.016649345606326058,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,45,43,0.020805926905495042,0.2271633672644789,0.2357144227962801,0.10220889783263903,0.10634665113976689,0.15263715841356665,0.014529801925479896,0.014611024410135778,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,46,42,0.021448921448921444,0.20924213602511169,0.2139283451550712,0.05555555555555555,0.1274362413380372,0.14581869985650744,0.019102784029009025,0.018125038383581087,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_z_r1,12,46,43,0.020740365541452234,0.2182373350769369,0.21800842433829415,0.09875927420876114,0.057540171827912046,0.12338664590093264,0.01685235469808688,0.018289120509857766,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,42,42,0.1340484771600363,0.21256156898569728,0.2472232794699809,0.07638740501592309,0.19121997116954692,0.19070616215995495,0.05980948072806872,0.07755428151910901,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,42,43,0.0846150340101953,0.2347803275342268,0.25681727552703715,0.09721925447629062,0.25618117809915164,0.22751031832331708,0.04164049446270648,0.04489924039049469,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,43,42,0.1380299609944883,0.20009933067453808,0.22334614890064663,0.08641535418570365,0.203129746027766,0.18926036673752944,0.0689999159980976,0.08071720289036106,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,43,43,0.08029794621696502,0.18215237054095923,0.2213548349056661,0.09721925447629062,0.11448996045736602,0.1502097864420069,0.04947696969399166,0.05659014977956316,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,44,42,0.11766362129929463,0.22622311044082194,0.24987774844916416,0.11727515281585174,0.21727674615707335,0.2109495482012479,0.055842484865292134,0.06876020615166804,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,44,43,0.11224073554382695,0.2142693910551889,0.2254972483028099,0.09721925447629062,0.12212930101974583,0.15518854611477728,0.06203831594998885,0.08021207790040691,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,45,42,0.09674395937248292,0.2379191957129458,0.25482450434268034,0.0920060883452081,0.09646868826623677,0.15324123958112013,0.04211314134238591,0.06396495102983916,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,45,43,0.08693607584150628,0.2280298000774149,0.2516583778464796,0.10220889783263903,0.11636010161682107,0.16298652864866378,0.05119379564843404,0.060098214100799865,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,46,42,0.09544731888481889,0.22144437865749694,0.24746881841460144,0.05555555555555555,0.2155219664563738,0.198054201550126,0.045083035234042716,0.05440358986930132,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,8,46,43,0.07495997847980373,0.23267709711509305,0.25800518173122,0.09875927420876114,0.19255823122645893,0.19930276649769973,0.034530239638578784,0.04094677711570438,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,42,42,0.1323115175097702,0.21375735120208497,0.25141889025729686,0.07638740501592309,0.2485339696089828,0.21828365628235888,0.06240495332446824,0.07042143701962504,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,42,43,0.10197301702678047,0.21488390045945774,0.24027371258984564,0.09721925447629062,0.233012911748795,0.21096344709599443,0.054442064794203965,0.06014615960760487,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,43,42,0.14932287648822348,0.20719270024833403,0.24258931364952993,0.08641535418570365,0.200270749987112,0.1949583375368261,0.07206494415774084,0.0891950610303689,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,43,43,0.11415211288363168,0.2073204283576994,0.2423413212532012,0.09721925447629062,0.21558486229441315,0.20379346413067745,0.062334935422705,0.06726898832827764,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,44,42,0.0861851891399133,0.21434266253902892,0.23154762129414064,0.11727515281585174,0.2764188637486067,0.23116682814102718,0.050109437797485716,0.04957594586928521,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,44,43,0.1409249660509741,0.21922544544714703,0.2473119411757644,0.09721925447629062,0.24515372318633288,0.21904135359884574,0.07219117572910835,0.0815050956162419,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,45,42,0.07416452448261744,0.2198778091233436,0.2511755344768991,0.0920060883452081,0.18755201256057996,0.19331585249099206,0.04172263011792477,0.04634577131415045,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,45,43,0.11262877545096332,0.22057842399582073,0.24553528260036128,0.10220889783263903,0.12839751212651906,0.16623149879084714,0.06373583140316896,0.0810187906427773,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,46,42,0.12585618471035137,0.20684868770571324,0.23820669645679812,0.05555555555555555,0.208069789375622,0.1912988039833103,0.06533344436204838,0.07609492490914185,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,10,46,43,0.08353990102141982,0.2175470078298731,0.24671682493959976,0.09875927420876114,0.17524999465655514,0.18733052922351792,0.039083893662755914,0.049790471729161775,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,42,42,0.15789177127382772,0.2182080677145456,0.24372904420280783,0.07638740501592309,0.3009564498481774,0.23931574873490583,0.07937117990033586,0.08143481187281038,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,42,43,0.14710845332485117,0.22033670893342538,0.249655409704224,0.09721925447629062,0.17014770220812694,0.18579987807364656,0.07759587390010261,0.09703702073747383,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,43,42,0.1597723162409419,0.20873824107494013,0.24779777582073326,0.08641535418570365,0.314123897467931,0.2486037544539996,0.08134395143454516,0.08315324943825203,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,43,43,0.12763369303187852,0.21591583385536348,0.2564833486950179,0.09721925447629062,0.23438229645634623,0.21748030781948946,0.06233284304560068,0.07230912896594972,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,44,42,0.12782966163900966,0.20249205850241017,0.2254711399268923,0.11727515281585174,0.2567708211060096,0.22002627007902914,0.07074946077433025,0.07758116226065113,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,44,43,0.1482775575181489,0.22066926310909177,0.2549403183254043,0.09721925447629062,0.29973843340736017,0.2466265408446363,0.07334303024838575,0.08049216583316049,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,45,42,0.11134007093070489,0.23106842461337415,0.2551429320910991,0.0920060883452081,0.2474332748594444,0.22197729812291223,0.053226268300952485,0.061995027839873124,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,45,43,0.12267507402427597,0.2271633672644789,0.25050212953850576,0.10220889783263903,0.14345209987213473,0.1748806193799977,0.06257124386193831,0.08210594631005108,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,46,42,0.12497413851580516,0.20924213602511169,0.24456703307112213,0.05555555555555555,0.16874370087777624,0.17573615888949826,0.06432106778699066,0.079636959460358,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,qsvc_zz_r1,12,46,43,0.08054242651016845,0.2182373350769369,0.2545262175202071,0.09875927420876114,0.22709949879977837,0.21373826477247657,0.03685127589915425,0.042546442662102224,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,42,42,0.0110751330509395,0.19065041035150967,0.1859509567241149,0.07638740501592309,0.009502995554434259,0.08582669224549791,0.010690330350165077,0.010755360074810084,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,42,43,0.007371748870404772,0.18660869771810093,0.15072015577286277,0.09721925447629062,0.011795932360064923,0.07784534489494155,0.0067442359134326675,0.006780027305267333,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,43,42,0.010642341021889516,0.1526519085021095,0.13926739687040876,0.08641535418570365,0.008818871225606047,0.0703631501800975,0.010547125249073723,0.010172721406907658,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,43,43,0.01848156541536916,0.15456553185320385,0.15515235372889521,0.09721925447629062,0.019207157151748814,0.0828257917842642,0.017811646711294104,0.017487514681840333,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,44,42,0.0024569877889954387,0.1958345960129106,0.1617001066724129,0.11727515281585174,0.0028340352916980784,0.08141099170725868,0.0024208540072038214,0.0022946584498674477,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,44,43,0.004021865169378605,0.16506309353872975,0.14128246473942666,0.09721925447629062,0.0033269349312215622,0.07056391296058143,0.004021865169378605,0.0036374412773875326,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,45,42,0.005264666135464317,0.16501032999683776,0.1461239940714071,0.0920060883452081,0.004341135947437239,0.07183762115574827,0.005235549688021943,0.0048829141210395555,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,45,43,0.008260986684536228,0.18046913852636431,0.16123481898845615,0.10220889783263903,0.006547994685182166,0.0801906404586376,0.008126639143701578,0.007726976535567613,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,46,42,0.008334181250847917,0.20200342434248408,0.17812016688742882,0.05555555555555555,0.00902788892922195,0.078975565755176,0.008182753990370419,0.007851011697812701,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,8,46,43,0.006875674556759067,0.1846457929609348,0.15145552248472566,0.09875927420876114,0.006191200170737894,0.0758451490191013,0.006853762762348835,0.006479582805027029,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,42,42,0.021758411341744666,0.16580687370915026,0.1645725247322925,0.07638740501592309,0.03200389741407162,0.08828039963921584,0.01901864784144086,0.019980846908557007,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,42,43,0.01126892260964841,0.16528205455751366,0.14749086447813503,0.09721925447629062,0.01294397605000492,0.07719289519228599,0.011179270309768195,0.01049251481990191,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,43,42,0.014548591021889518,0.14636296808414867,0.13725405886661027,0.08641535418570365,0.01681520626720857,0.07326572501580829,0.01417786565979019,0.013878746889601622,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,43,43,0.02241432247312623,0.15850809525040663,0.15677604270081844,0.09721925447629062,0.03350428069801451,0.08991491665872069,0.0215545236308086,0.02103646070631052,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,44,42,0.006985881059211506,0.17323771700425786,0.16352405415938043,0.11727515281585174,0.00966653751402392,0.08517992816721316,0.006901187822461074,0.006450616783524815,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,44,43,0.016520849098134047,0.15779325839211392,0.1510641419406696,0.09721925447629062,0.02269236719688837,0.08292335569997286,0.016037482084150484,0.015185864028679382,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,45,42,0.024526233246336623,0.14720533879903247,0.15068876727481945,0.0920060883452081,0.03954250598304629,0.08949816142772049,0.019800091668663394,0.021620433747131077,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,45,43,0.018329079607675876,0.16053369070654278,0.15819829537015703,0.10220889783263903,0.01218452454343474,0.08164850907846181,0.01610393613866409,0.0168177254746274,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,46,42,0.01885143213268213,0.15762353349820962,0.15469357601690137,0.05555555555555555,0.014186422776054586,0.07280159355081722,0.018676514982386982,0.01785780093784236,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,10,46,43,0.015051096939280861,0.16060737244628995,0.1500152136805199,0.09875927420876114,0.013393580596724915,0.07859520964756604,0.014803026158687125,0.014252849957708591,18,46|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,42,42,0.019875391994007584,0.14989626172727888,0.14105947961823068,0.07638740501592309,0.01878204739245239,0.0737202695879119,0.01909949220273429,0.018819547585705327,18,42|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,42,43,0.012569945424448111,0.15540475244600382,0.13625580433706608,0.09721925447629062,0.008231247020819362,0.07096526921863112,0.0124755769231625,0.011711946901334367,18,42|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,43,42,0.01793344734543766,0.13438356234649834,0.1305652388337884,0.08641535418570365,0.019478771894098686,0.07204413847064131,0.017076342385614306,0.01688175759998461,18,43|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,43,43,0.010723352028795567,0.1472210834020253,0.15434208502226654,0.09721925447629062,0.05353984817284993,0.09813691726417245,0.010713858647161519,0.010044859545341787,18,43|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,44,42,0.00785393661476706,0.16548266148912447,0.15331246335885063,0.11727515281585174,0.008393750763245996,0.08088808298939418,0.007782147966879256,0.0073161723342000905,18,44|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,44,43,0.029280545594389678,0.14802248670984572,0.14228299514641624,0.09721925447629062,0.03595855177604543,0.08576029531077028,0.02657785715806493,0.02598840517521803,18,44|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,45,42,0.006517319481825839,0.1467945285483208,0.14055521788723682,0.0920060883452081,0.0084312943241124,0.0716717745327205,0.0064344762681598795,0.006171779949407996,18,45|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,45,43,0.013491114367696573,0.16105128282841105,0.1493999212738718,0.10220889783263903,0.006981743386495152,0.07608419979029463,0.013152426936165428,0.012701439135224837,18,45|43,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,46,42,0.01451115435490435,0.1607445915269937,0.14667087199702428,0.05555555555555555,0.008862042440013491,0.0674640737544796,0.014488832194808525,0.013686993042448116,18,46|42,gate5b_id_ton_iot,128,128
id,idcc6a61e9,svc_rbf,12,46,43,0.016787208050391973,0.1560139662971907,0.14494766408659737,0.09875927420876114,0.019690903803379057,0.07961488398007338,0.01646290867702446,0.015866396963672244,18,46|43,gate5b_id_ton_iot,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,42,42,1.4000896057344445e-05,0.24776779384491757,0.2618066361501455,0.08641535418570365,0.18356352001191162,0.1943522593665043,1.4000896057344445e-05,1.2048970564899143e-05,18,42|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,42,43,0.016055313165528218,0.25836104975446544,0.2401550046012433,0.09721925447629062,0.10871778599198306,0.15442249611976996,0.00802518833899759,0.011907956975583632,18,42|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,43,42,0.1483734889633288,0.28181037004232934,0.2874011942288298,0.08641535418570365,0.3405204683819649,0.2750034388360501,0.05332020074101054,0.06418405015203948,18,43|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,43,43,0.0,0.2811493250425754,0.2804232241718519,0.09721925447629062,0.022969541728123814,0.1300890103891462,0.0,0.0,18,43|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,44,42,0.0,0.2602523569603235,0.2576457886964501,0.11283348162388346,0.0568174509230203,0.14003067024078808,0.0,0.0,18,44|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,44,43,0.0,0.27845536488957073,0.273538488482584,0.0729129553374834,0.018910437851407287,0.12132109580566722,0.0,0.0,18,44|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,45,42,0.0,0.3099569168992411,0.29686020076465464,0.07638740501592309,0.017165106647337742,0.12964010421155941,0.0,0.0,18,45|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,45,43,0.08255990786628041,0.24912561407116454,0.26315393226168937,0.0729129553374834,0.19955756615028847,0.19965722458846968,0.039329380509400026,0.043997373006297136,18,45|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,46,42,0.13569380553411597,0.29787209873264076,0.2930141150641502,0.08641535418570365,0.3394827439476253,0.27657280803328493,0.04788652382873577,0.0589624101099403,18,46|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,8,46,43,0.0,0.2796810818281771,0.2847535386750874,0.09721925447629062,0.015397010140623526,0.1282216103960044,0.0,0.0,18,46|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,42,42,0.004340277777777778,0.2479025285220588,0.24996616742388778,0.08641535418570365,0.11992801333043351,0.1611214040653751,0.003527658916315434,0.0032018441715900483,18,42|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,42,43,0.127146081405154,0.26582324241754873,0.26803156066414024,0.09721925447629062,0.3014804501792658,0.2521788184095883,0.05662288719099354,0.06378826734975164,18,42|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,43,42,0.16409624827284183,0.28709713266450293,0.2914034309352429,0.08641535418570365,0.361313110766242,0.28590999872214445,0.06012009369246466,0.07011719977481552,18,43|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,43,43,0.0,0.28911062889788114,0.2946730969724923,0.09721925447629062,0.0388877017905035,0.14250630961773345,0.0,0.0,18,43|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,44,42,0.12874210371120698,0.2563378442144617,0.2705124654755599,0.11283348162388346,0.29102003345841443,0.25116518113109804,0.05120020202776595,0.05758584852746914,18,44|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,44,43,0.1122961818274318,0.28539094990707026,0.2890966934459416,0.0729129553374834,0.34585792619873446,0.2755911195865823,0.04067157146811303,0.04515661358180517,18,44|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,45,42,0.0,0.30729429322608315,0.30879018273490044,0.07638740501592309,0.017165106647337742,0.133978279473467,0.0,0.0,18,45|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,45,43,0.10599740786628041,0.25909644595486087,0.2764578070658979,0.0729129553374834,0.2880993767406066,0.24474127478559923,0.0438440193329638,0.04644983455725044,18,45|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,46,42,0.1565687797793851,0.2964606694504846,0.2971731877629759,0.08641535418570365,0.36363959089663217,0.2890655830824065,0.054917763697415294,0.0646435936141815,18,46|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,10,46,43,0.0,0.29084056590981855,0.2923956376499065,0.09721925447629062,0.015397010140623526,0.1310005554777568,0.0,0.0,18,46|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,42,42,0.12312814515075989,0.24957778613380308,0.26591379223055206,0.08641535418570365,0.30459806527238587,0.250861473059595,0.042069295631258476,0.049110356671992095,18,42|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,42,43,0.09720170373732201,0.2601860143441013,0.2670742369391252,0.09721925447629062,0.23704918844710005,0.22254376354041655,0.04629181095663562,0.04976749450775434,18,42|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,43,42,0.1676010569315684,0.2921171515221528,0.30030238757489036,0.08641535418570365,0.36531923766508584,0.29096694972694526,0.059870615401039884,0.07024765498399893,18,43|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,43,43,0.0,0.2843548429348809,0.28960697195208013,0.09721925447629062,0.0388877017905035,0.14066408233758357,0.0,0.0,18,43|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,44,42,0.11788410676412421,0.2568433466823802,0.27091758736113275,0.11283348162388346,0.289390859423625,0.2505719645282203,0.048185191957633204,0.05115070972690499,18,44|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,44,43,0.14828849096618704,0.28459417963465666,0.28010276123844996,0.0729129553374834,0.34451098155077786,0.2717083512166051,0.057484796275468444,0.06200780787797419,18,44|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,45,42,0.1401276230241284,0.3135244330024659,0.31812824873117923,0.07638740501592309,0.345727717804475,0.2867205812708125,0.04388464473510448,0.05442693841826793,18,45|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,45,43,0.11715781665230193,0.2626347832261253,0.2795676681617325,0.0729129553374834,0.28871829919618475,0.24615346175480182,0.049203565418860534,0.05412965961401185,18,45|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,46,42,0.16266146821890792,0.30010353602139794,0.3055209352694901,0.08641535418570365,0.3607701065881818,0.29079681658093426,0.05519984279401116,0.06554500190287334,18,46|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,qsvc_zz_r1,12,46,43,0.0,0.2918258787717078,0.2879475390872761,0.09721925447629062,0.015397010140623526,0.12938306509134576,0.0,0.0,18,46|43,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,svc_rbf,8,42,42,0.0004620295698924722,0.17137682599018653,0.17098556814146162,0.08641535418570365,0.10777535900432601,0.12687725235989852,0.00026038255708020404,0.00028920118705318625,18,42|42,gate3b_ood_tue_fri_portscan,128,128
ood,tr649b5ffb__te0e535a99,svc_rbf,8,42,43,6.889329805994444e-06,0.19905760751867616,0.19495436412503864,0.09721925447629062,0.0020613420223790403,0.08950569777860282,6.889329805994444e-06,6.407488063772213e-06,18,42|43,gate3b_ood_tue_fri_portscan,128,128
