run_id,cfg_fingerprint,dataset_tag,protocol,seed,split_seed,model_seed,seed_semantics,svd_dim,max_train,max_test,n_features,data_hash_id_short,data_hash_train_short,data_hash_test_short,model_family,model,scale,attack_suite,attack,attack_is_clean,attack_family,attack_family_decl,attack_priority_group,attack_priority_group_decl,attack_strength,attack_strength_nominal,attack_strength_nominal_decl,attack_strength_eff,attack_seed,clean_ref_run_id,clean_ref_attack_seed,bal_acc_clean,f1_pos_clean,roc_auc_clean,pos_rate_eval_clean,pred_error_rate_clean,label_pos_rate_clean,pred_pos_rate_clean,bal_acc,f1_pos,roc_auc,pos_rate_eval,pred_error_rate,label_pos_rate_eval,pred_pos_rate_eval,bal_acc_drop,f1_pos_drop,roc_auc_drop,pred_error_rate_drop,pos_rate_eval_drop,label_pos_rate_eval_drop,pred_pos_rate_eval_drop,impact_bal_acc,impact_f1,impact_roc_auc,impact_pred_error,integrity_jsd_clean,integrity_jsd,integrity_jsd_delta,integrity_mmd_clean,integrity_mmd,integrity_mmd_delta,integrity_ks_mean_clean,integrity_ks_mean,integrity_ks_mean_delta,integrity_ks_reject05_clean,integrity_ks_reject05,integrity_ks_reject05_delta,integrity_ks_n_clean,integrity_ks_n,integrity_score_jsd_clean,integrity_score_jsd,integrity_score_jsd_delta,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_mean_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_ks_n_vs_clean_eval,integrity_score_jsd_vs_clean_eval,label_flip_rate,integrity_label_prior_shift,integrity_label_jsd,integrity_pred_pos_rate_shift,integrity_pred_disagreement,integrity_pred_jsd,integrity_confusion_profile_l1_clean,integrity_confusion_profile_l1,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_clean,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd_delta,train_time_s,attack_prep_time_s,predict_time_s,scores_time_s,signals_time_s,ref_scores_time_s,ref_predict_time_s,atk_family,atk_strength,atk_r,atk_n_flipped,atk_flip_frac,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_n_samples,atk_n_pos,atk_n_neg,atk_n_flip_1_to_0,atk_n_flip_0_to_1,atk_n_flipped_total,atk_prior_before,atk_prior_after,atk_prior_abs_delta,atk_limited_by_class_balance,atk_p,atk_alpha,atk_delta,atk_per_feature,atk_dvec_mean,atk_dvec_std,atk_strategy,atk_drop_frac,atk_n_dropped,gate
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__feature_dropout_p_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,feature_dropout_p_0.100,0,pipeline,pipeline,core,core,0.1,0.1,0.1,0.1,2528997006,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.6796875,0.7210884353741497,0.8359375,0.5,0.3203125,0.5,0.6484375,-0.03125,-0.0201703058845915,-0.02490234375,0.03125,0.0,0.0,0.03125,0.03125,0.0201703058845915,0.02490234375,0.03125,0.0991232727251539,0.0980951547833081,-0.0010281179418458,0.2435658348573574,0.2445942505864656,0.0010284157291081,0.2825520833333333,0.3059895833333333,0.0234375,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.034560516499242,0.034560516499242,0.005453546647554,0.0,0.0670572916666666,0.0,12,0.034560516499242,,0.0,0.0,0.03125,0.046875,0.0005254680524095,0.0,0.0625,0.0625,0.0,0.0009927625247031,0.0009927625247031,0.9988727569580078,0.0,0.9940593242645264,0.0010027885437011,0.0091297626495361,0.9842233657836914,0.0,pipeline,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,median,0.1080729166666666,166.0,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__feature_sign_flip_p_0.020__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,feature_sign_flip_p_0.020,0,corruption,corruption,core,core,0.02,0.02,0.02,0.02,3217804414,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.65625,0.7027027027027027,0.8037109375,0.5,0.34375,0.5,0.65625,-0.0546875,-0.0385560385560385,-0.05712890625,0.0546875,0.0,0.0,0.0390625,0.0546875,0.0385560385560385,0.05712890625,0.0546875,0.0991232727251539,0.0990050102724675,-0.0001182624526864,0.2435658348573574,0.2027315697388579,-0.0408342651184995,0.2825520833333333,0.275390625,-0.0071614583333333,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0294747059708185,0.0294747059708185,0.0031910234266252,0.1573475024600122,0.021484375,0.0,12,0.0294747059708185,,0.0,0.0,0.0390625,0.0546875,0.0008248928755788,0.0,0.109375,0.109375,0.0,0.0023237006069007,0.0023237006069007,0.9988727569580078,0.0,0.9893388748168944,0.0,0.009000539779663,0.9842233657836914,0.0,corruption,0.02,,33.0,0.021484375,,,,,,,,,,,,,,0.02,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__feature_sign_flip_p_0.050__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,feature_sign_flip_p_0.050,0,corruption,corruption,core,core,0.05,0.05,0.05,0.05,1282715228,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.6171875,0.6956521739130435,0.7353515625,0.5,0.3828125,0.5,0.7578125,-0.09375,-0.0456065673456977,-0.12548828125,0.09375,0.0,0.0,0.140625,0.09375,0.0456065673456977,0.12548828125,0.09375,0.0991232727251539,0.1001484668825881,0.0010251941574341,0.2435658348573574,0.3307201090445261,0.0871542741871686,0.2825520833333333,0.263671875,-0.0188802083333333,0.9166666666666666,0.8333333333333334,-0.0833333333333332,12,12,0.0,0.1038846169023916,0.1038846169023916,0.0078993156366738,0.2893470839591633,0.060546875,0.0,12,0.1038846169023916,,0.0,0.0,0.140625,0.15625,0.0115801075347805,0.0,0.28125,0.28125,0.0,0.0149838259199222,0.0149838259199222,0.9988727569580078,0.0,1.0080780982971191,0.0,0.0105509757995605,0.9842233657836914,0.0,corruption,0.05,,93.0,0.060546875,,,,,,,,,,,,,,0.05,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__feature_sign_flip_p_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,feature_sign_flip_p_0.100,0,corruption,corruption,core,core,0.1,0.1,0.1,0.1,1937480676,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.5859375,0.6826347305389222,0.678955078125,0.5,0.4140625,0.5,0.8046875,-0.125,-0.058624010719819,-0.181884765625,0.125,0.0,0.0,0.1875,0.125,0.058624010719819,0.181884765625,0.125,0.0991232727251539,0.0995646921182718,0.0004414193931179,0.2435658348573574,0.3904608539914012,0.1468950191340437,0.2825520833333333,0.26171875,-0.0208333333333333,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.1810608013573415,0.1810608013573415,0.0151137981262878,0.3493616678524764,0.10546875,0.0,12,0.1810608013573415,,0.0,0.0,0.1875,0.265625,0.0216804712497405,0.0,0.375,0.375,0.0,0.0272932959434239,0.0272932959434239,0.9988727569580078,0.0,0.9947845935821532,0.0,0.0096030235290527,0.9842233657836914,0.0,corruption,0.1,,166.0,0.1080729166666666,,,,,,,,,,,,,,0.1,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_prior_preserving_r_0.020__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.015625,1525892730,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.7109375,0.7412587412587412,0.843017578125,0.5,0.2890625,0.5,0.6171875,0.0,0.0,-0.017822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.017822265625,0.0,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988727569580078,0.0,0.0,0.0,0.0089983940124511,0.9842233657836914,0.0,target_shift,,0.02,,,core,0.02,0.015625,128.0,64.0,64.0,1.0,1.0,2.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_prior_preserving_r_0.050__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.046875,2477023297,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.7109375,0.7412587412587412,0.8394775390625,0.5,0.2890625,0.5,0.6171875,0.0,0.0,-0.0213623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0213623046875,0.0,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988727569580078,0.0,0.0,0.0010080337524414,0.0089969635009765,0.9842233657836914,0.0,target_shift,,0.05,,,core,0.05,0.046875,128.0,64.0,64.0,3.0,3.0,6.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_prior_preserving_r_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_prior_preserving_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.09375,45630966,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.7109375,0.7412587412587412,0.8157958984375,0.5,0.2890625,0.5,0.6171875,0.0,0.0,-0.0450439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0450439453125,0.0,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988727569580078,0.0,0.0,0.0,0.0119998455047607,0.9842233657836914,0.0,target_shift,,0.1,,,core,0.1,0.09375,128.0,64.0,64.0,6.0,6.0,12.0,0.5,0.5,0.0,0.0,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_r_0.020__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_r_0.020,0,target_shift,target_shift,core,core,0.02,0.02,0.02,0.02,2263040412,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.6918377321603129,0.7310344827586207,0.8355327468230694,0.515625,0.3046875,0.515625,0.6171875,-0.0190997678396871,-0.0102242585001205,-0.0253070969269305,0.015625,0.015625,0.015625,0.0,0.0190997678396871,0.0102242585001205,0.0253070969269305,0.015625,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.03125,0.015625,0.0001221050969211,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0004314858250783,0.0004314858250783,0.9988727569580078,0.0,0.0,0.0010056495666503,0.0090048313140869,0.9842233657836914,0.0,target_shift,0.02,0.02,4.0,0.03125,,,,,,,,,,,,,,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_r_0.050__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_r_0.050,0,target_shift,target_shift,core,core,0.05,0.05,0.05,0.05,3165106299,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.6484375,0.6853146853146853,0.76806640625,0.5,0.3515625,0.5,0.6171875,-0.0625,-0.0559440559440559,-0.0927734375,0.0625,0.0,0.0,0.0,0.0625,0.0559440559440559,0.0927734375,0.0625,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0025059235056297,0.0025059235056297,0.9988727569580078,0.0010011196136474,0.0,0.0,0.0093891620635986,0.9842233657836914,0.0,target_shift,0.05,0.05,10.0,0.078125,,,,,,,,,,,,,,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__label_flip_r_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,label_flip_r_0.100,0,target_shift,target_shift,core,core,0.1,0.1,0.1,0.1,1068150907,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.6934181551260092,0.7142857142857143,0.8364325911426475,0.4765625,0.3125,0.4765625,0.6171875,-0.0175193448739907,-0.0269730269730269,-0.0244072526073525,0.0234375,-0.0234375,-0.0234375,0.0,0.0175193448739907,0.0269730269730269,0.0244072526073525,0.0234375,0.0991232727251539,0.0991232727251539,0.0,0.2435658348573574,0.2435658348573574,0.0,0.2825520833333333,0.2825520833333333,0.0,0.9166666666666666,0.9166666666666666,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0703125,0.0234375,0.0002748343945789,0.0,0.0,0.0,0.0,0.046875,0.046875,0.0,0.0004904464877695,0.0004904464877695,0.9988727569580078,0.0,0.0,0.0,0.0110127925872802,0.9842233657836914,0.0,target_shift,0.1,0.1,9.0,0.0703125,,,,,,,,,,,,,,,,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__mean_shift_pf_delta_0.020__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,mean_shift_pf_delta_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.017256372053925,2206338573,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.734375,0.7638888888888888,0.896240234375,0.5,0.265625,0.5,0.625,0.0234375,0.0226301476301475,0.035400390625,-0.0234375,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0991232727251539,0.1667850561885523,0.0676617834633983,0.2435658348573574,0.2429213413556551,-0.0006444935017022,0.2825520833333333,0.6419270833333334,0.359375,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.2662480475158521,0.2662480475158521,0.0358866161677026,0.0160998942815153,0.7298177083333334,1.0,12,0.2662480475158521,,0.0,0.0,0.0078125,0.0390625,3.241955197557929e-05,0.0,0.046875,0.046875,0.0,0.0005272857537305,0.0005272857537305,0.9988727569580078,0.0,1.0012402534484863,0.0005249977111816,0.0090529918670654,0.9842233657836914,0.0,covariate_shift,0.017256372053925,,,,,0.02,0.017256372053925,,,,,,,,,,,,,0.02,1.0,-0.007711606160511,0.015437406093274,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__mean_shift_pf_delta_0.050__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,mean_shift_pf_delta_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.0475167907938342,787631047,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.3671875,0.0470588235294117,0.572021484375,0.5,0.6328125,0.5,0.1640625,-0.34375,-0.6941999177293294,-0.288818359375,0.34375,0.0,0.0,-0.453125,0.34375,0.6941999177293294,0.288818359375,0.34375,0.0991232727251539,0.2213600242528918,0.1222367515277378,0.2435658348573574,0.2711499278784645,0.0275840930211071,0.2825520833333333,0.6653645833333334,0.3828125,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.3643013696272706,0.3643013696272706,0.0986821377773922,0.2251383061963763,0.7578125,1.0,12,0.3643013696272706,,0.0,0.0,0.453125,0.453125,0.1131420075216419,0.0,0.90625,0.90625,0.0,0.1954262253902092,0.1954262253902092,0.9988727569580078,0.0,1.0063180923461914,0.0,0.012075662612915,0.9842233657836914,0.0,covariate_shift,0.0475167907938342,,,,,0.05,0.0475167907938342,,,,,,,,,,,,,0.05,1.0,0.0145957331925578,0.0452195751850531,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__mean_shift_pf_delta_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,mean_shift_pf_delta_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1307960407577284,4193101543,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.34375,0.0454545454545454,0.2822265625,0.5,0.65625,0.5,0.1875,-0.3671875,-0.6958041958041958,-0.57861328125,0.3671875,0.0,0.0,-0.4296875,0.3671875,0.6958041958041958,0.57861328125,0.3671875,0.0991232727251539,0.3904296087649024,0.2913063360397484,0.2435658348573574,0.3988967712661774,0.15533093640882,0.2825520833333333,0.701171875,0.4186197916666667,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.4574519064567687,0.4574519064567687,0.3454080284464547,0.5306234056581988,0.81640625,1.0,12,0.4574519064567687,,0.0,0.0,0.4296875,0.4765625,0.0999496517735146,0.0,0.859375,0.859375,0.0,0.193178992918531,0.193178992918531,0.9988727569580078,0.0,0.997507095336914,0.0,0.0096619129180908,0.9842233657836914,0.0,covariate_shift,0.1307960407577284,,,,,0.1,0.1307960407577284,,,,,,,,,,,,,0.1,1.0,0.0151645503200366,0.1299139741963444,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__scaling_drift_alpha_0.020__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.020,0,covariate_shift,covariate_shift,core,core,0.02,0.02,0.02,0.02,1046231052,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.3671875,0.0470588235294117,0.5234375,0.5,0.6328125,0.5,0.1640625,-0.34375,-0.6941999177293294,-0.33740234375,0.34375,0.0,0.0,-0.453125,0.34375,0.6941999177293294,0.33740234375,0.34375,0.0991232727251539,0.2710897086573204,0.1719664359321664,0.2435658348573574,0.2989943150983393,0.0554284802409818,0.2825520833333333,0.7239583333333334,0.44140625,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.4298294577176367,0.4298294577176367,0.1905874088648171,0.3198782350652793,0.69921875,0.8333333333333334,12,0.4298294577176367,,0.0,0.0,0.453125,0.453125,0.1131420075216419,0.0,0.90625,0.90625,0.0,0.1954262253902092,0.1954262253902092,0.9988727569580078,0.0,0.9918296337127686,0.0,0.0095088481903076,0.9842233657836914,0.0,covariate_shift,0.02,,,,,,,,,,,,,,,,,,0.02,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__scaling_drift_alpha_0.050__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.050,0,covariate_shift,covariate_shift,core,core,0.05,0.05,0.05,0.05,2657107942,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.3671875,0.0470588235294117,0.330322265625,0.5,0.6328125,0.5,0.1640625,-0.34375,-0.6941999177293294,-0.530517578125,0.34375,0.0,0.0,-0.453125,0.34375,0.6941999177293294,0.530517578125,0.34375,0.0991232727251539,0.4408434361856515,0.3417201634604975,0.2435658348573574,0.4588981207205647,0.2153322858632073,0.2825520833333333,0.771484375,0.4889322916666667,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.5013980110008297,0.5013980110008297,0.2992505803623257,0.5982243414587634,0.7259114583333334,0.9166666666666666,12,0.5013980110008297,,0.0,0.0,0.453125,0.46875,0.1131420075216419,0.0,0.90625,0.90625,0.0,0.1954262253902092,0.1954262253902092,0.9988727569580078,0.0,1.022063970565796,0.001002550125122,0.0089654922485351,0.9842233657836914,0.0,covariate_shift,0.05,,,,,,,,,,,,,,,,,,0.05,,,,,,,,gate3b_ood_tue_fri_portscan
protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__scaling_drift_alpha_0.100__cfga3beb8a2c3,a3beb8a2c3,tr649b5ffb__te0e535a99,ood,42000042,42,42,packed,12,128,128,12,,649b5ffb,0e535a99,quantum,qsvc_zz_r1,minmax2pi,paper_core,scaling_drift_alpha_0.100,0,covariate_shift,covariate_shift,core,core,0.1,0.1,0.1,0.1,833512653,protoood__dtagtr649b5ffb__te0e535a99__split42__model42__d12__mt128__me128__quantum__qsvc_zz_r1__minmax2pi__clean__cfga3beb8a2c3,1173101632,0.7109375,0.7412587412587412,0.86083984375,0.5,0.2890625,0.5,0.6171875,0.3125,0.0833333333333333,0.109375,0.5,0.6875,0.5,0.25,-0.3984375,-0.6579254079254079,-0.75146484375,0.3984375,0.0,0.0,-0.3671875,0.3984375,0.6579254079254079,0.75146484375,0.3984375,0.0991232727251539,0.5059081982061512,0.4067849254809972,0.2435658348573574,0.6359883519861779,0.3924225171288205,0.2825520833333333,0.7936197916666666,0.5110677083333333,0.9166666666666666,1.0,0.0833333333333333,12,12,0.0,0.5133237751449341,0.5133237751449341,0.4461568193787957,0.6982797926194275,0.7532552083333334,0.9166666666666666,12,0.5133237751449341,,0.0,0.0,0.3671875,0.5234375,0.0704218103496583,0.0,0.796875,0.796875,0.0,0.1706675468734408,0.1706675468734408,0.9988727569580078,0.0,0.9999756813049316,0.0005304813385009,0.0093896389007568,0.9842233657836914,0.0,covariate_shift,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,,gate3b_ood_tue_fri_portscan
