gate,protocol,dataset_tag,svd_dim,split_seed,model_seed,model,attack,attack_family,attack_priority_group,impact_bal_acc,bal_acc,bal_acc_clean,integrity_jsd_vs_clean_eval,integrity_mmd_vs_clean_eval,integrity_ks_reject05_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_pred_pos_rate_shift,integrity_pred_jsd,integrity_label_prior_shift,integrity_label_jsd,integrity_confusion_profile_l1,integrity_confusion_profile_jsd,integrity_pred_disagreement,integrity_confusion_profile_l1_delta,integrity_confusion_profile_jsd_delta,label_flip_rate,atk_family,atk_priority_group,atk_strength_nominal,atk_strength_eff,atk_sham_type,atk_pool_half,atk_draw_index,atk_n_pool_half,atk_n_pool_total,atk_n_samples,atk_n_features,atk_pos_rate_draw,atk_pool_sampling,atk_sigma,atk_mean_abs_delta,atk_max_abs_delta,atk_alpha
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_04,null_control,null_calibration,0.0167776639344262,0.4754098360655737,0.4921875,0.0345025441216202,0.0,0.0,0.0343422400125307,0.015625,0.002074940371175,0.0234375,0.0002748343945789,0.0781249999999993,0.0025817870972117,0.03125,0.0781249999999993,0.0025817870972117,0.4765625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,4.0,1436.0,2872.0,128.0,12.0,0.5234375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_05,null_control,null_calibration,0.0006620762711864,0.4915254237288136,0.4921875,0.0379294629051781,0.0,0.0,0.034427414537928,0.0,0.0,0.0390625,0.0007643013153583,0.0781249999999993,0.0007708684301397,0.015625,0.0781249999999993,0.0007708684301397,0.5546875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,5.0,1436.0,2872.0,128.0,12.0,0.5390625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_06,null_control,null_calibration,0.0163810483870967,0.4758064516129032,0.4921875,0.0446841310407504,0.0,0.0,0.0289793894067659,0.015625,0.002074940371175,0.015625,0.0001221050969211,0.0624999999999995,0.0023602300392743,0.03125,0.0624999999999995,0.0023602300392743,0.390625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,6.0,1436.0,2872.0,128.0,12.0,0.515625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_07,null_control,null_calibration,0.0014467592592592,0.4907407407407407,0.4921875,0.0371335719598643,0.0,0.0,0.0419001242807707,0.0,0.0,0.078125,0.0030737268215652,0.1562499999999988,0.0031023693564428,0.015625,0.1562499999999988,0.0031023693564428,0.453125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,7.0,1436.0,2872.0,128.0,12.0,0.578125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_08,null_control,null_calibration,0.0057010135135134,0.4864864864864865,0.4921875,0.0435291914189745,0.0636546532839737,0.0,0.0364912001118497,0.0078125,0.0006713879942432,0.078125,0.0030737268215652,0.1562499999999988,0.0034935903267054,0.0234375,0.1562499999999988,0.0034935903267054,0.5,null_control,null_calibration,0.0,0.0,clean_resample,calibration,8.0,1436.0,2872.0,128.0,12.0,0.421875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_09,null_control,null_calibration,0.0195847602739726,0.4726027397260274,0.4921875,0.0369613671226761,0.0,0.0,0.0217426923346057,0.0234375,0.0038345800736053,0.0703125,0.0024863076807708,0.1406249999999989,0.0056281083854024,0.0390625,0.1406249999999989,0.0056281083854024,0.4609375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,9.0,1436.0,2872.0,128.0,12.0,0.4296875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_10,null_control,null_calibration,0.0085809426229508,0.4836065573770491,0.4921875,0.0381317557352628,0.0,0.0,0.0302175803576343,0.0078125,0.0006713879942432,0.0234375,0.0002748343945789,0.0624999999999994,0.0010540574569175,0.0234375,0.0624999999999994,0.0010540574569175,0.4296875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,10.0,1436.0,2872.0,128.0,12.0,0.5234375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_11,null_control,null_calibration,0.0071128731343283,0.4850746268656716,0.4921875,0.0448982377254091,0.0,0.0,0.0260687633786252,0.0078125,0.0006713879942432,0.0234375,0.0002748343945789,0.0468749999999996,0.0008653442556118,0.0234375,0.0468749999999996,0.0008653442556118,0.4453125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,11.0,1436.0,2872.0,128.0,12.0,0.4765625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_12,null_control,null_calibration,0.0163810483870967,0.4758064516129032,0.4921875,0.0403512128699765,0.0,0.0,0.0193552748970159,0.015625,0.002074940371175,0.015625,0.0001221050969211,0.0624999999999995,0.0023602300392743,0.03125,0.0624999999999995,0.0023602300392743,0.546875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,12.0,1436.0,2872.0,128.0,12.0,0.515625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_13,null_control,null_calibration,0.0180495689655172,0.4741379310344827,0.4921875,0.0436483017879768,0.0527465645837094,0.0833333333333333,0.0304446231780279,0.015625,0.002074940371175,0.046875,0.0011014601470781,0.124999999999999,0.0036289687243197,0.03125,0.124999999999999,0.0036289687243197,0.546875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,13.0,1436.0,2872.0,128.0,12.0,0.546875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_14,null_control,null_calibration,0.0178285256410256,0.4743589743589743,0.4921875,0.0556250180464885,0.0932325141943937,0.25,0.0379559228942419,0.0234375,0.0038345800736053,0.109375,0.0060667435555779,0.2187499999999984,0.0088579235016742,0.0390625,0.2187499999999984,0.0088579235016742,0.4375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,14.0,1436.0,2872.0,128.0,12.0,0.390625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_15,null_control,null_calibration,0.0163810483870967,0.4758064516129032,0.4921875,0.037000026831214,0.0,0.0,0.0402234089099416,0.015625,0.002074940371175,0.015625,0.0001221050969211,0.0624999999999995,0.0023602300392743,0.03125,0.0624999999999995,0.0023602300392743,0.578125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,15.0,1436.0,2872.0,128.0,12.0,0.515625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_16,null_control,null_calibration,0.0100446428571428,0.4821428571428571,0.4921875,0.0416733249112679,0.0,0.0,0.0254406505001273,0.0078125,0.0006713879942432,0.0625,0.001962088084999,0.1406249999999989,0.0029368166731743,0.0234375,0.1406249999999989,0.0029368166731743,0.5625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,16.0,1436.0,2872.0,128.0,12.0,0.5625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_17,null_control,null_calibration,0.0145755597014925,0.4776119402985074,0.4921875,0.0410634341974735,0.0,0.0,0.0322579741917112,0.015625,0.002074940371175,0.0234375,0.0002748343945789,0.0468749999999996,0.0021999556606172,0.03125,0.0468749999999996,0.0021999556606172,0.5234375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,17.0,1436.0,2872.0,128.0,12.0,0.4765625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_18,null_control,null_calibration,0.0,0.4928571428571429,0.4921875,0.0443671397555901,0.0,0.0,0.028305831703819,0.0,0.0,0.046875,0.0011014601470781,0.0937499999999992,0.001109418554517,0.015625,0.0937499999999992,0.001109418554517,0.53125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,18.0,1436.0,2872.0,128.0,12.0,0.453125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_19,null_control,null_calibration,0.0091366525423728,0.4830508474576271,0.4921875,0.0410355650416586,0.0,0.0,0.0339322537521169,0.0078125,0.0006713879942432,0.0390625,0.0007643013153583,0.0937499999999992,0.0016170652835475,0.0234375,0.0937499999999992,0.0016170652835475,0.5390625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,19.0,1436.0,2872.0,128.0,12.0,0.5390625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_calib_20,null_control,null_calibration,0.0,0.5,0.4921875,0.0379952290313951,0.0,0.0,0.0288512033079782,0.0078125,0.0027152654958747,0.0234375,0.0002748343945789,0.0624999999999913,0.003088667225893,0.0078125,0.0624999999999913,0.003088667225893,0.4921875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,20.0,1436.0,2872.0,128.0,12.0,0.4765625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_01,null_control,null_evaluation,0.0071128731343283,0.4850746268656716,0.4921875,0.0344743370286927,0.0,0.0,0.0267296325096764,0.0078125,0.0006713879942432,0.0234375,0.0002748343945789,0.0468749999999996,0.0008653442556118,0.0234375,0.0468749999999996,0.0008653442556118,0.5234375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,1.0,1436.0,2872.0,128.0,12.0,0.4765625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_02,null_control,null_evaluation,0.0,0.5,0.4921875,0.0389234846199362,0.0,0.0,0.0420693327781987,0.0078125,0.0027152654958747,0.03125,0.0004888385244522,0.0624999999999912,0.0030873105905009,0.0078125,0.0624999999999912,0.0030873105905009,0.515625,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,2.0,1436.0,2872.0,128.0,12.0,0.53125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_03,null_control,null_evaluation,0.0,0.5,0.4921875,0.0375583482905229,0.0,0.0,0.0333951275075133,0.0078125,0.0027152654958747,0.0078125,3.051975144599192e-05,0.0312499999999918,0.0027840228984618,0.0078125,0.0312499999999918,0.0027840228984618,0.4765625,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,3.0,1436.0,2872.0,128.0,12.0,0.4921875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_04,null_control,null_evaluation,0.0239335317460317,0.4682539682539682,0.4921875,0.0383941124717315,0.0525367746926749,0.0,0.0486493018782142,0.0234375,0.0038345800736053,0.0078125,3.051975144599192e-05,0.0624999999999994,0.0040358801440642,0.0390625,0.0624999999999994,0.0040358801440642,0.4453125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,4.0,1436.0,2872.0,128.0,12.0,0.5078125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_05,null_control,null_evaluation,0.0097313596491228,0.4824561403508772,0.4921875,0.0353879044373394,0.0,0.0,0.0326290194433074,0.0078125,0.0006713879942432,0.0546875,0.0015006067323949,0.124999999999999,0.0024330331942552,0.0234375,0.124999999999999,0.0024330331942552,0.5078125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,5.0,1436.0,2872.0,128.0,12.0,0.5546875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_06,null_control,null_evaluation,0.0014467592592592,0.4907407407407407,0.4921875,0.040260877298894,0.0,0.0,0.0185693482372577,0.0,0.0,0.078125,0.0030737268215652,0.1562499999999988,0.0031023693564428,0.015625,0.1562499999999988,0.0031023693564428,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,6.0,1436.0,2872.0,128.0,12.0,0.578125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_07,null_control,null_evaluation,0.0,0.5,0.4921875,0.038420209931295,0.0,0.0,0.0497025636322361,0.0078125,0.0027152654958747,0.0390625,0.0007643013153583,0.078124999999991,0.0033310149014568,0.0078125,0.078124999999991,0.0033310149014568,0.4921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,7.0,1436.0,2872.0,128.0,12.0,0.5390625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_08,null_control,null_evaluation,0.0,0.5,0.4921875,0.0383681444675474,0.0,0.0,0.0307233083871403,0.0078125,0.0027152654958747,0.015625,0.0001221050969211,0.0312499999999917,0.002783329853913,0.0078125,0.0312499999999917,0.002783329853913,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,8.0,1436.0,2872.0,128.0,12.0,0.515625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_09,null_control,null_evaluation,0.0005208333333333,0.4916666666666666,0.4921875,0.033513560847283,0.0,0.0,0.0344289055812256,0.0,0.0,0.03125,0.0004888385244522,0.0624999999999995,0.0004929721229139,0.015625,0.0624999999999995,0.0004929721229139,0.546875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,9.0,1436.0,2872.0,128.0,12.0,0.53125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_10,null_control,null_evaluation,0.0073390151515151,0.4848484848484848,0.4921875,0.0423060936479995,0.0727490265957145,0.0833333333333333,0.0455371751764998,0.0078125,0.0006713879942432,0.015625,0.0001221050969211,0.0312499999999997,0.0007410537806027,0.0234375,0.0312499999999997,0.0007410537806027,0.453125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,10.0,1436.0,2872.0,128.0,12.0,0.484375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_11,null_control,null_evaluation,0.0,0.4930555555555556,0.4921875,0.0392475358977836,0.0,0.0,0.0410029113638222,0.0,0.0,0.0625,0.001962088084999,0.124999999999999,0.0019758304052549,0.015625,0.124999999999999,0.0019758304052549,0.609375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,11.0,1436.0,2872.0,128.0,12.0,0.4375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_12,null_control,null_evaluation,0.0224905303030302,0.4696969696969697,0.4921875,0.0414538440587524,0.0,0.0,0.025071094472891,0.0234375,0.0038345800736053,0.015625,0.0001221050969211,0.0468749999999996,0.0038421777744419,0.0390625,0.0468749999999996,0.0038421777744419,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,12.0,1436.0,2872.0,128.0,12.0,0.484375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_13,null_control,null_evaluation,0.0075721153846153,0.4846153846153846,0.4921875,0.0470126618374122,0.0,0.0,0.0395641150084895,0.0078125,0.0006713879942432,0.0078125,3.051975144599192e-05,0.0156249999999998,0.0006790472084091,0.0234375,0.0156249999999998,0.0006790472084091,0.4921875,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,13.0,1436.0,2872.0,128.0,12.0,0.4921875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_14,null_control,null_evaluation,0.0068933823529411,0.4852941176470588,0.4921875,0.0427366091775242,0.0,0.0,0.0293369194275431,0.0078125,0.0006713879942432,0.03125,0.0004888385244522,0.0624999999999995,0.0010520047872526,0.0234375,0.0624999999999995,0.0010520047872526,0.484375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,14.0,1436.0,2872.0,128.0,12.0,0.46875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_15,null_control,null_evaluation,0.0142463235294117,0.4779411764705882,0.4921875,0.0403626030593577,0.0,0.0833333333333333,0.0412544964018412,0.015625,0.002074940371175,0.03125,0.0004888385244522,0.0624999999999994,0.0023570355561039,0.03125,0.0624999999999994,0.0023570355561039,0.53125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,15.0,1436.0,2872.0,128.0,12.0,0.46875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_16,null_control,null_evaluation,0.0,0.5,0.4921875,0.0407074403369278,0.0473643456720081,0.0,0.0377391206738148,0.0078125,0.0027152654958747,0.0078125,3.051975144599192e-05,0.0312499999999918,0.0027840228984618,0.0078125,0.0312499999999918,0.0027840228984618,0.5234375,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,16.0,1436.0,2872.0,128.0,12.0,0.4921875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_17,null_control,null_evaluation,0.0002520161290322,0.4919354838709677,0.4921875,0.0442357246869428,0.0,0.0,0.0435341871501947,0.0,0.0,0.015625,0.0001221050969211,0.0312499999999997,0.0001231052889742,0.015625,0.0312499999999997,0.0001231052889742,0.453125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,17.0,1436.0,2872.0,128.0,12.0,0.515625,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_18,null_control,null_evaluation,0.0078125,0.484375,0.4921875,0.0363714827921273,0.0,0.0,0.028844301535519,0.0078125,0.0006713879942432,0.0,0.0,0.0156249999999998,0.0006792932791522,0.0234375,0.0156249999999998,0.0006792932791522,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,18.0,1436.0,2872.0,128.0,12.0,0.5,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_19,null_control,null_evaluation,0.0110554245283018,0.4811320754716981,0.4921875,0.0376324061296396,0.0,0.0,0.0236347666817496,0.0078125,0.0006713879942432,0.0859375,0.0037248662123676,0.1874999999999985,0.0048373311647309,0.0234375,0.1874999999999985,0.0048373311647309,0.5703125,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,19.0,1436.0,2872.0,128.0,12.0,0.5859375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,clean_resample_eval_20,null_control,null_evaluation,0.0078125,0.484375,0.4921875,0.0403464745969508,0.0,0.0,0.0354379970048802,0.0078125,0.0006713879942432,0.0,0.0,0.0156249999999998,0.0006792932791522,0.0234375,0.0156249999999998,0.0006792932791522,0.5,null_control,null_evaluation,0.0,0.0,clean_resample,evaluation,20.0,1436.0,2872.0,128.0,12.0,0.5,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,sham_identity,sham,sham,0.0,0.4921875,0.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sham,sham,0.0,0.0,identity,,,,,128.0,12.0,,,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,sham_tiny_gaussian_sigma_0.001,sham,sham,0.0,0.4921875,0.4921875,0.0052256008132238,0.0,0.25,0.0007073836564532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sham,sham,0.001,0.0007897989865732,tiny_gaussian_noise,,,,,128.0,12.0,,,0.001,0.0007897989865732,0.0040357000446936,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,42,svc_rbf,sham_tiny_scaling_alpha_0.001,sham,sham,0.0,0.4921875,0.4921875,0.0110566684967638,0.0,0.8333333333333334,0.0034256713151112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sham,sham,0.001,0.0002901981729286,tiny_scaling_drift,,,,,128.0,12.0,,,,0.0002901981729286,0.0059084977100436,0.001
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean,clean,clean,0.0,0.6484375,0.6484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_01,null_control,null_calibration,0.0425551470588234,0.6058823529411765,0.6484375,0.0434702317999302,0.0,0.0,0.0919819286265596,0.1171875,0.0073166463423858,0.03125,0.0004888385244522,0.234375,0.0115813930540865,0.5078125,0.234375,0.0115813930540865,0.4375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,1.0,1436.0,2872.0,128.0,12.0,0.46875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_02,null_control,null_calibration,0.0566136006289308,0.5918238993710692,0.6484375,0.0458704178596039,0.0350845569849901,0.0,0.0658651347272059,0.0703125,0.0027006240146004,0.0859375,0.0037248662123676,0.234375,0.0077611320707444,0.4453125,0.234375,0.0077611320707444,0.4296875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,2.0,1436.0,2872.0,128.0,12.0,0.5859375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_03,null_control,null_calibration,0.0,0.6864532019704433,0.6484375,0.0461735741070504,0.0,0.0,0.0714582221650536,0.125,0.0082949401941303,0.046875,0.0011014601470781,0.25,0.0084563216336881,0.421875,0.25,0.0084563216336881,0.46875,null_control,null_calibration,0.0,0.0,clean_resample,calibration,3.0,1436.0,2872.0,128.0,12.0,0.546875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_04,null_control,null_calibration,0.0078125,0.640625,0.6484375,0.0391401282987454,0.0,0.0,0.0751655407410712,0.0546875,0.0016496679644615,0.0,0.0,0.109375,0.0020628131685733,0.4296875,0.109375,0.0020628131685733,0.453125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,4.0,1436.0,2872.0,128.0,12.0,0.5,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_05,null_control,null_calibration,0.0,0.6544566544566545,0.6484375,0.0424245801483851,0.0,0.0,0.0522692090353344,0.0625,0.0021440274866279,0.0078125,3.051975144599192e-05,0.125,0.0026418603508038,0.484375,0.125,0.0026418603508038,0.5390625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,5.0,1436.0,2872.0,128.0,12.0,0.4921875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_06,null_control,null_calibration,0.0,0.64993894993895,0.6484375,0.0391453300701397,0.0,0.0,0.0756034473376769,0.0859375,0.0039980895094207,0.0078125,3.051975144599192e-05,0.171875,0.0043651558675975,0.5078125,0.171875,0.0043651558675975,0.5234375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,6.0,1436.0,2872.0,128.0,12.0,0.5078125,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_07,null_control,null_calibration,0.0798100490196078,0.5686274509803921,0.6484375,0.0388036553132963,0.0,0.0,0.0741942425239605,0.0234375,0.0003096457530527,0.03125,0.0004888385244522,0.140625,0.0054412793154888,0.4609375,0.140625,0.0054412793154888,0.484375,null_control,null_calibration,0.0,0.0,clean_resample,calibration,7.0,1436.0,2872.0,128.0,12.0,0.46875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_08,null_control,null_calibration,0.0560077075702075,0.5924297924297924,0.6484375,0.0388894141722433,0.0149593911257185,0.0833333333333333,0.0722786739761024,0.09375,0.0047379038032443,0.0078125,3.051975144599192e-05,0.1875,0.008236820398435,0.4375,0.1875,0.008236820398435,0.4765625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,8.0,1436.0,2872.0,128.0,12.0,0.4921875,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_09,null_control,null_calibration,0.0,0.6716269841269842,0.6484375,0.0503523616889581,0.0,0.0,0.0727494135391531,0.09375,0.0047379038032443,0.0625,0.001962088084999,0.1875,0.0097675910958234,0.453125,0.1875,0.0097675910958234,0.453125,null_control,null_calibration,0.0,0.0,clean_resample,calibration,9.0,1436.0,2872.0,128.0,12.0,0.4375,simple_random_without_replacement,,,,
gate3c_ood_wed_thu_webattacks,ood,trc82af0ba__te3ec6a4d7,12,46,43,qsvc_zz_r1,clean_resample_calib_10,null_control,null_calibration,0.124908088235294,0.5235294117647059,0.6484375,0.0449396457824684,0.0,0.0,0.0884013078809149,0.0546875,0.0016496679644615,0.03125,0.0004888385244522,0.234375,0.0127102888197107,0.4140625,0.234375,0.0127102888197107,0.5625,null_control,null_calibration,0.0,0.0,clean_resample,calibration,10.0,1436.0,2872.0,128.0,12.0,0.46875,simple_random_without_replacement,,,,
