gate,attack_family,attack,target,target_kind,n,n_fire,detection_rate,ci95_low,ci95_high
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,integrity_pred_disagreement,sensor_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XF_item_aligned,regime_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XFY_item_aligned,regime_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_jsd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_mmd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_pos_rate_shift,sensor,60,6,0.1,0.037591269108566035,0.2050577367080639
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_jsd,sensor,60,6,0.1,0.037591269108566035,0.2050577367080639
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_l1,sensor,60,6,0.1,0.037591269108566035,0.2050577367080639
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_jsd,sensor,60,6,0.1,0.037591269108566035,0.2050577367080639
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_pred_disagreement,sensor_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XF_item_aligned,regime_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XFY_item_aligned,regime_exact,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_jsd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_mmd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,58,0.9666666666666667,0.8847189555807483,0.9959373753579065
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_pos_rate_shift,sensor,60,9,0.15,0.07095619525709117,0.26574044775729516
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_jsd,sensor,60,9,0.15,0.07095619525709117,0.26574044775729516
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_l1,sensor,60,9,0.15,0.07095619525709117,0.26574044775729516
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_jsd,sensor,60,9,0.15,0.07095619525709117,0.26574044775729516
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_pred_disagreement,sensor_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XF_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XFY_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_jsd_vs_clean_eval,sensor,60,49,0.8166666666666667,0.6956039452592238,0.9047641770834361
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_mmd_vs_clean_eval,sensor,60,32,0.5333333333333333,0.3999649025843025,0.6633008637495477
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,50,0.8333333333333334,0.7147807451712973,0.9170711898409363
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_pos_rate_shift,sensor,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_jsd,sensor,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_l1,sensor,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_jsd,sensor,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_pred_disagreement,sensor_exact,60,26,0.43333333333333335,0.3058814268421728,0.5675903464453843
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,26,0.43333333333333335,0.3058814268421728,0.5675903464453843
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,26,0.43333333333333335,0.3058814268421728,0.5675903464453843
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XF_item_aligned,regime_exact,60,26,0.43333333333333335,0.3058814268421728,0.5675903464453843
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XFY_item_aligned,regime_exact,60,26,0.43333333333333335,0.3058814268421728,0.5675903464453843
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_jsd_vs_clean_eval,sensor,60,55,0.9166666666666666,0.8161422166234142,0.9723866896625736
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_mmd_vs_clean_eval,sensor,60,48,0.8,0.6766995761987094,0.892158877475638
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,56,0.9333333333333333,0.8380132448022711,0.9815382224241185
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_pos_rate_shift,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_jsd,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_l1,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_jsd,sensor,60,19,0.31666666666666665,0.20257550711897182,0.4495596877640524
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_pred_disagreement,sensor_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,28,0.4666666666666667,0.33669913625045234,0.6000350974156975
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,28,0.4666666666666667,0.33669913625045234,0.6000350974156975
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XF_item_aligned,regime_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XFY_item_aligned,regime_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_jsd_vs_clean_eval,sensor,60,55,0.9166666666666666,0.8161422166234142,0.9723866896625736
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_mmd_vs_clean_eval,sensor,60,54,0.9,0.7949422632919361,0.962408730891434
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_pos_rate_shift,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_jsd,sensor,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_l1,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_jsd,sensor,60,22,0.36666666666666664,0.24594061043728702,0.5010307176437072
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_X,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XF,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XFY,regime,60,60,1.0,0.9403705077138331,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_pred_disagreement,sensor_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XF_item_aligned,regime_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XFY_item_aligned,regime_exact,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_X,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XFY,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_pred_disagreement,sensor_exact,60,13,0.21666666666666667,0.12071602446269679,0.3419561787346524
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_l1_delta,sensor_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,integrity_confusion_profile_jsd_delta,sensor_exact,60,11,0.18333333333333332,0.09523582291656381,0.3043960547407762
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XF_item_aligned,regime_exact,60,13,0.21666666666666667,0.12071602446269679,0.3419561787346524
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XFY_item_aligned,regime_exact,60,13,0.21666666666666667,0.12071602446269679,0.3419561787346524
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_X,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XFY,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_pred_disagreement,sensor_exact,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_l1_delta,sensor_exact,60,21,0.35,0.23132642214846,0.48402800937056706
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,integrity_confusion_profile_jsd_delta,sensor_exact,60,21,0.35,0.23132642214846,0.48402800937056706
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XF_item_aligned,regime_exact,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XFY_item_aligned,regime_exact,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_X,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XF,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XFY,regime,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_pred_disagreement,sensor_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_l1_delta,sensor_exact,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,integrity_confusion_profile_jsd_delta,sensor_exact,60,23,0.38333333333333336,0.26070705801599925,0.5178850485688385
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XF_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XFY_item_aligned,regime_exact,60,25,0.4166666666666667,0.2906806664704227,0.5511622022459879
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,integrity_ks_reject05_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
