gate,svd_dim,model,target,target_kind,n,n_fire,false_alarm_rate,ci95_low,ci95_high
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_score_jsd_vs_clean_eval,sensor,200,2,0.01,0.001213349013736031,0.03565466839723975
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_pred_pos_rate_shift,sensor,200,6,0.03,0.011087455672254776,0.06415062670502698
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_pred_jsd,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_l1,sensor,200,21,0.105,0.06618122702871179,0.15601870554750288
gate5b_id_ton_iot,8,qsvc_z_r1,integrity_confusion_profile_jsd,sensor,200,22,0.11,0.07023316352921176,0.16179621556950022
gate5b_id_ton_iot,8,qsvc_z_r1,I_X,regime,200,41,0.205,0.15131057199551942,0.26765392078528527
gate5b_id_ton_iot,8,qsvc_z_r1,I_XF,regime,200,49,0.245,0.1870841260760019,0.3106398658615987
gate5b_id_ton_iot,8,qsvc_z_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_z_r1,I_XFY,regime,200,65,0.325,0.26062551475361523,0.3946537063048076
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,sensor,200,32,0.16,0.11208749764580184,0.21829901535134077
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,sensor,200,2,0.01,0.001213349013736031,0.03565466839723975
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_pred_jsd,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_confusion_profile_l1,sensor,200,0,0.0,0.0,0.018275340355136237
gate5b_id_ton_iot,8,qsvc_zz_r1,integrity_confusion_profile_jsd,sensor,200,3,0.015,0.00310410762155351,0.04320828191771261
gate5b_id_ton_iot,8,qsvc_zz_r1,I_X,regime,200,41,0.205,0.15131057199551942,0.26765392078528527
gate5b_id_ton_iot,8,qsvc_zz_r1,I_XF,regime,200,51,0.255,0.19614081520045826,0.3212753966387206
gate5b_id_ton_iot,8,qsvc_zz_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,qsvc_zz_r1,I_XFY,regime,200,63,0.315,0.251305325654518,0.38427769772542714
gate5b_id_ton_iot,8,svc_rbf,integrity_jsd_vs_clean_eval,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,svc_rbf,integrity_mmd_vs_clean_eval,sensor,200,35,0.175,0.1250244107737119,0.23488397063020913
gate5b_id_ton_iot,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,8,svc_rbf,integrity_score_jsd_vs_clean_eval,sensor,200,15,0.075,0.04258280373709265,0.12068422539966124
gate5b_id_ton_iot,8,svc_rbf,integrity_pred_pos_rate_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,svc_rbf,integrity_pred_jsd,sensor,200,15,0.075,0.04258280373709265,0.12068422539966124
gate5b_id_ton_iot,8,svc_rbf,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,svc_rbf,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,svc_rbf,integrity_confusion_profile_l1,sensor,200,16,0.08,0.04641760839982258,0.1266648560220817
gate5b_id_ton_iot,8,svc_rbf,integrity_confusion_profile_jsd,sensor,200,20,0.1,0.062159366254066054,0.1502127878677559
gate5b_id_ton_iot,8,svc_rbf,I_X,regime,200,44,0.22,0.1646360613117859,0.28386124731350765
gate5b_id_ton_iot,8,svc_rbf,I_XF,regime,200,59,0.295,0.23276878422312478,0.3634231333179103
gate5b_id_ton_iot,8,svc_rbf,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,8,svc_rbf,I_XFY,regime,200,76,0.38,0.3124654351776705,0.4511487579165519
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_jsd_vs_clean_eval,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_mmd_vs_clean_eval,sensor,200,35,0.175,0.1250244107737119,0.23488397063020913
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_pred_pos_rate_shift,sensor,200,22,0.11,0.07023316352921176,0.16179621556950022
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_pred_jsd,sensor,200,22,0.11,0.07023316352921176,0.16179621556950022
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1,sensor,200,26,0.13,0.08670835276857528,0.1846523305234126
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd,sensor,200,28,0.14,0.09508751735901981,0.19594526111961427
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,I_X,regime,200,44,0.22,0.1646360613117859,0.28386124731350765
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,I_XF,regime,200,57,0.285,0.223554398010685,0.3529426997515398
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_pauli_xyz_r1,I_XFY,regime,200,72,0.36,0.2935047208911667,0.4307139460187173
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_jsd_vs_clean_eval,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_mmd_vs_clean_eval,sensor,200,35,0.175,0.1250244107737119,0.23488397063020913
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_score_jsd_vs_clean_eval,sensor,200,16,0.08,0.04641760839982258,0.1266648560220817
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_pred_pos_rate_shift,sensor,200,13,0.065,0.03506070865697905,0.10858723650381527
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_pred_jsd,sensor,200,18,0.09,0.05421425445609637,0.13850820847382211
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_confusion_profile_l1,sensor,200,16,0.08,0.04641760839982258,0.1266648560220817
gate5b_id_ton_iot,10,qsvc_z_r1,integrity_confusion_profile_jsd,sensor,200,16,0.08,0.04641760839982258,0.1266648560220817
gate5b_id_ton_iot,10,qsvc_z_r1,I_X,regime,200,44,0.22,0.1646360613117859,0.28386124731350765
gate5b_id_ton_iot,10,qsvc_z_r1,I_XF,regime,200,63,0.315,0.251305325654518,0.38427769772542714
gate5b_id_ton_iot,10,qsvc_z_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_z_r1,I_XFY,regime,200,76,0.38,0.3124654351776705,0.4511487579165519
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,sensor,200,35,0.175,0.1250244107737119,0.23488397063020913
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,9,0.045,0.020780422227004353,0.08370268807585404
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,sensor,200,9,0.045,0.020780422227004353,0.08370268807585404
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_pred_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_l1,sensor,200,3,0.015,0.00310410762155351,0.04320828191771261
gate5b_id_ton_iot,10,qsvc_zz_r1,integrity_confusion_profile_jsd,sensor,200,13,0.065,0.03506070865697905,0.10858723650381527
gate5b_id_ton_iot,10,qsvc_zz_r1,I_X,regime,200,44,0.22,0.1646360613117859,0.28386124731350765
gate5b_id_ton_iot,10,qsvc_zz_r1,I_XF,regime,200,59,0.295,0.23276878422312478,0.3634231333179103
gate5b_id_ton_iot,10,qsvc_zz_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,qsvc_zz_r1,I_XFY,regime,200,71,0.355,0.28878377771358443,0.4255861669265795
gate5b_id_ton_iot,10,svc_rbf,integrity_jsd_vs_clean_eval,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,10,svc_rbf,integrity_mmd_vs_clean_eval,sensor,200,23,0.115,0.07431337369229708,0.1675469444822539
gate5b_id_ton_iot,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate5b_id_ton_iot,10,svc_rbf,integrity_score_jsd_vs_clean_eval,sensor,200,19,0.095,0.058169609725120246,0.14437663997685266
gate5b_id_ton_iot,10,svc_rbf,integrity_pred_pos_rate_shift,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate5b_id_ton_iot,10,svc_rbf,integrity_pred_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate5b_id_ton_iot,10,svc_rbf,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,svc_rbf,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_l1,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate5b_id_ton_iot,10,svc_rbf,integrity_confusion_profile_jsd,sensor,200,25,0.125,0.0825523418288169,0.17897375007879954
gate5b_id_ton_iot,10,svc_rbf,I_X,regime,200,34,0.17,0.12069562323621741,0.2293716003938861
gate5b_id_ton_iot,10,svc_rbf,I_XF,regime,200,42,0.21,0.15573975672412838,0.27306870461379884
gate5b_id_ton_iot,10,svc_rbf,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,10,svc_rbf,I_XFY,regime,200,64,0.32,0.25596118763995784,0.3894698850616582
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_mmd_vs_clean_eval,sensor,200,40,0.2,0.14689448821575887,0.26222636458960014
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_pred_pos_rate_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_pred_jsd,sensor,200,13,0.065,0.03506070865697905,0.10858723650381527
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_l1,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,integrity_confusion_profile_jsd,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,I_X,regime,200,47,0.235,0.1780707346006876,0.2999618726472491
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,I_XF,regime,200,59,0.295,0.23276878422312478,0.3634231333179103
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_pauli_xyz_r1,I_XFY,regime,200,73,0.365,0.2982334263670119,0.4358340297899971
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_mmd_vs_clean_eval,sensor,200,40,0.2,0.14689448821575887,0.26222636458960014
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_score_jsd_vs_clean_eval,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_pred_pos_rate_shift,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_pred_jsd,sensor,200,17,0.085,0.05029591863025729,0.13260516582955237
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_l1,sensor,200,1,0.005,0.00012658102786701836,0.027541898457205637
gate5b_id_ton_iot,12,qsvc_z_r1,integrity_confusion_profile_jsd,sensor,200,2,0.01,0.001213349013736031,0.03565466839723975
gate5b_id_ton_iot,12,qsvc_z_r1,I_X,regime,200,47,0.235,0.1780707346006876,0.2999618726472491
gate5b_id_ton_iot,12,qsvc_z_r1,I_XF,regime,200,65,0.325,0.26062551475361523,0.3946537063048076
gate5b_id_ton_iot,12,qsvc_z_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_z_r1,I_XFY,regime,200,75,0.375,0.30771384821764075,0.44605137418258545
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,sensor,200,40,0.2,0.14689448821575887,0.26222636458960014
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,11,0.055,0.027772254552006544,0.09627764443391293
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_pred_jsd,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_l1,sensor,200,3,0.015,0.00310410762155351,0.04320828191771261
gate5b_id_ton_iot,12,qsvc_zz_r1,integrity_confusion_profile_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_zz_r1,I_X,regime,200,47,0.235,0.1780707346006876,0.2999618726472491
gate5b_id_ton_iot,12,qsvc_zz_r1,I_XF,regime,200,62,0.31,0.24665803744172599,0.3790770405203258
gate5b_id_ton_iot,12,qsvc_zz_r1,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,qsvc_zz_r1,I_XFY,regime,200,76,0.38,0.3124654351776705,0.4511487579165519
gate5b_id_ton_iot,12,svc_rbf,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate5b_id_ton_iot,12,svc_rbf,integrity_mmd_vs_clean_eval,sensor,200,35,0.175,0.1250244107737119,0.23488397063020913
gate5b_id_ton_iot,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,sensor,200,4,0.02,0.00547556587955645,0.05041360908989634
gate5b_id_ton_iot,12,svc_rbf,integrity_score_jsd_vs_clean_eval,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate5b_id_ton_iot,12,svc_rbf,integrity_pred_pos_rate_shift,sensor,200,13,0.065,0.03506070865697905,0.10858723650381527
gate5b_id_ton_iot,12,svc_rbf,integrity_pred_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate5b_id_ton_iot,12,svc_rbf,integrity_label_prior_shift,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,svc_rbf,integrity_label_jsd,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_l1,sensor,200,17,0.085,0.05029591863025729,0.13260516582955237
gate5b_id_ton_iot,12,svc_rbf,integrity_confusion_profile_jsd,sensor,200,19,0.095,0.058169609725120246,0.14437663997685266
gate5b_id_ton_iot,12,svc_rbf,I_X,regime,200,42,0.21,0.15573975672412838,0.27306870461379884
gate5b_id_ton_iot,12,svc_rbf,I_XF,regime,200,54,0.27,0.20980333746614532,0.3371525906873306
gate5b_id_ton_iot,12,svc_rbf,I_Ym,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate5b_id_ton_iot,12,svc_rbf,I_XFY,regime,200,74,0.37,0.3029698242712372,0.4409464847847406
gate6_ood_unsw,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate6_ood_unsw,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,18,0.09,0.05421425445609637,0.13850820847382211
gate6_ood_unsw,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,sensor,200,27,0.135,0.09088710175489777,0.19030917268339845
gate6_ood_unsw,8,qsvc_zz_r1,integrity_pred_jsd,sensor,200,27,0.135,0.09088710175489777,0.19030917268339845
gate6_ood_unsw,8,qsvc_zz_r1,integrity_label_prior_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,qsvc_zz_r1,integrity_label_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_l1,sensor,200,9,0.045,0.020780422227004353,0.08370268807585404
gate6_ood_unsw,8,qsvc_zz_r1,integrity_confusion_profile_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,qsvc_zz_r1,I_X,regime,200,14,0.07,0.038795570429562824,0.1146597335371105
gate6_ood_unsw,8,qsvc_zz_r1,I_XF,regime,200,47,0.235,0.1780707346006876,0.2999618726472491
gate6_ood_unsw,8,qsvc_zz_r1,I_Ym,regime,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,qsvc_zz_r1,I_XFY,regime,200,53,0.265,0.20523909138592306,0.331870092208618
gate6_ood_unsw,8,svc_rbf,integrity_jsd_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,8,svc_rbf,integrity_mmd_vs_clean_eval,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,8,svc_rbf,integrity_score_jsd_vs_clean_eval,sensor,200,20,0.1,0.062159366254066054,0.1502127878677559
gate6_ood_unsw,8,svc_rbf,integrity_pred_pos_rate_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,svc_rbf,integrity_pred_jsd,sensor,200,15,0.075,0.04258280373709265,0.12068422539966124
gate6_ood_unsw,8,svc_rbf,integrity_label_prior_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,svc_rbf,integrity_label_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_l1,sensor,200,14,0.07,0.038795570429562824,0.1146597335371105
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_jsd,sensor,200,11,0.055,0.027772254552006544,0.09627764443391293
gate6_ood_unsw,8,svc_rbf,I_X,regime,200,16,0.08,0.04641760839982258,0.1266648560220817
gate6_ood_unsw,8,svc_rbf,I_XF,regime,200,45,0.225,0.16910254712982672,0.2892396059687647
gate6_ood_unsw,8,svc_rbf,I_Ym,regime,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,8,svc_rbf,I_XFY,regime,200,54,0.27,0.20980333746614532,0.3371525906873306
gate6_ood_unsw,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate6_ood_unsw,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,sensor,200,8,0.04,0.017424808994480605,0.07729196822601608
gate6_ood_unsw,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,sensor,200,21,0.105,0.06618122702871179,0.15601870554750288
gate6_ood_unsw,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,sensor,200,22,0.11,0.07023316352921176,0.16179621556950022
gate6_ood_unsw,10,qsvc_zz_r1,integrity_pred_jsd,sensor,200,22,0.11,0.07023316352921176,0.16179621556950022
gate6_ood_unsw,10,qsvc_zz_r1,integrity_label_prior_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,qsvc_zz_r1,integrity_label_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_l1,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_jsd,sensor,200,11,0.055,0.027772254552006544,0.09627764443391293
gate6_ood_unsw,10,qsvc_zz_r1,I_X,regime,200,12,0.06,0.031383953893483446,0.10246183130832447
gate6_ood_unsw,10,qsvc_zz_r1,I_XF,regime,200,41,0.205,0.15131057199551942,0.26765392078528527
gate6_ood_unsw,10,qsvc_zz_r1,I_Ym,regime,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,qsvc_zz_r1,I_XFY,regime,200,49,0.245,0.1870841260760019,0.3106398658615987
gate6_ood_unsw,10,svc_rbf,integrity_jsd_vs_clean_eval,sensor,200,5,0.025,0.008166166190842514,0.057374351126845816
gate6_ood_unsw,10,svc_rbf,integrity_mmd_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
gate6_ood_unsw,10,svc_rbf,integrity_score_jsd_vs_clean_eval,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,svc_rbf,integrity_pred_pos_rate_shift,sensor,200,19,0.095,0.058169609725120246,0.14437663997685266
gate6_ood_unsw,10,svc_rbf,integrity_pred_jsd,sensor,200,18,0.09,0.05421425445609637,0.13850820847382211
gate6_ood_unsw,10,svc_rbf,integrity_label_prior_shift,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,svc_rbf,integrity_label_jsd,sensor,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_l1,sensor,200,17,0.085,0.05029591863025729,0.13260516582955237
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_jsd,sensor,200,12,0.06,0.031383953893483446,0.10246183130832447
gate6_ood_unsw,10,svc_rbf,I_X,regime,200,12,0.06,0.031383953893483446,0.10246183130832447
gate6_ood_unsw,10,svc_rbf,I_XF,regime,200,37,0.185,0.1337286601797617,0.2458634624486785
gate6_ood_unsw,10,svc_rbf,I_Ym,regime,200,10,0.05,0.024234165472108552,0.0900275377013513
gate6_ood_unsw,10,svc_rbf,I_XFY,regime,200,47,0.235,0.1780707346006876,0.2999618726472491
gate6_ood_unsw,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,sensor,200,7,0.035,0.014185525898419248,0.07078099835097719
