attack,gate,target,target_kind,n,n_fire,fire_rate,ci95_low,ci95_high
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_XFY,regime,120,105,0.875,0.8022235896481744,0.9283203231112478
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_pred_disagreement,sensor_exact,120,13,0.10833333333333334,0.058958306229085045,0.17812743838894268
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_confusion_profile_l1_delta,sensor_exact,120,13,0.10833333333333334,0.058958306229085045,0.17812743838894268
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,integrity_confusion_profile_jsd_delta,sensor_exact,120,13,0.10833333333333334,0.058958306229085045,0.17812743838894268
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,label_flip_rate,sensor_exact,120,0,0.0,0.0,0.03027297257742007
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_XF_item_aligned,regime_exact,120,13,0.10833333333333334,0.058958306229085045,0.17812743838894268
sham_tiny_scaling_alpha_0.001,gate5b_id_ton_iot,I_XFY_item_aligned,regime_exact,120,13,0.10833333333333334,0.058958306229085045,0.17812743838894268
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_mmd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_ks_reject05_vs_clean_eval,sensor,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_score_jsd_vs_clean_eval,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_pred_pos_rate_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_pred_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_label_prior_shift,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_label_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_confusion_profile_l1,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_confusion_profile_jsd,sensor,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_X,regime,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_XF,regime,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_Ym,regime,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_XFY,regime,60,29,0.48333333333333334,0.3523129300021264,0.616053982668403
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_pred_disagreement,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_confusion_profile_l1_delta,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,integrity_confusion_profile_jsd_delta,sensor_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,label_flip_rate,sensor_exact,60,0,0.0,0.0,0.059629492286166916
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_XF_item_aligned,regime_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
sham_tiny_scaling_alpha_0.001,gate6_ood_unsw,I_XFY_item_aligned,regime_exact,60,4,0.06666666666666667,0.01846177757588151,0.1619867551977289
