gate,attack_family,attack,regime,rule,n,n_fire,detection_rate
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,union,60,1,0.016666666666666666
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_X,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_X,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_X,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XF,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,union,60,1,0.016666666666666666
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_X,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_X,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_X,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XF,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XF,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XF,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_Ym,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_Ym,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_Ym,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XFY,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XFY,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.020,I_XFY,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_X,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_X,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_X,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XF,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XF,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XF,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_Ym,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_Ym,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_Ym,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XFY,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XFY,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.050,I_XFY,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_X,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_X,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_X,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XF,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XF,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XF,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_Ym,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_Ym,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_Ym,family,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XFY,union,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XFY,family_v12,60,0,0.0
gate3c_ood_wed_thu_webattacks,target_shift,label_flip_r_0.100,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_X,union,60,16,0.26666666666666666
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_X,family_v12,60,15,0.25
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_X,family,60,15,0.25
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XF,union,60,33,0.55
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XF,family_v12,60,31,0.5166666666666667
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XF,family,60,31,0.5166666666666667
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XFY,union,60,33,0.55
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XFY,family_v12,60,31,0.5166666666666667
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.020,I_XFY,family,60,26,0.43333333333333335
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_X,union,60,47,0.7833333333333333
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_X,family_v12,60,45,0.75
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_X,family,60,45,0.75
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XF,union,60,54,0.9
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XF,family_v12,60,52,0.8666666666666667
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XF,family,60,47,0.7833333333333333
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XFY,union,60,54,0.9
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XFY,family_v12,60,48,0.8
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.050,I_XFY,family,60,42,0.7
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_X,family_v12,60,57,0.95
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_X,family,60,55,0.9166666666666666
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XF,family,60,59,0.9833333333333333
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XFY,family_v12,60,59,0.9833333333333333
gate3d_ood_wed_fri_morning,corruption,feature_sign_flip_p_0.100,I_XFY,family,60,59,0.9833333333333333
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.020,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.050,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,mean_shift_pf_delta_0.100,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.020,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.050,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_X,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_X,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_X,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XF,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XF,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XF,family,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XFY,union,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family_v12,60,60,1.0
gate3d_ood_wed_fri_morning,covariate_shift,scaling_drift_alpha_0.100,I_XFY,family,60,60,1.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.020,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.050,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,pipeline,feature_dropout_p_0.100,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.020,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.050,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,union,60,1,0.016666666666666666
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_prior_preserving_r_0.100,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.020,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_X,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_X,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_X,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XF,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XF,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XF,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_Ym,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_Ym,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_Ym,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XFY,union,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XFY,family_v12,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.050,I_XFY,family,60,0,0.0
gate3d_ood_wed_fri_morning,target_shift,label_flip_r_0.100,I_X,union,60,0,0.0
