gate,svd_dim,split_seed,model_seed,model,attack,attack_class,mechanism,strength,branch,aligned__clean_bal_acc,aligned__attack_bal_acc,aligned__delta_bal_acc,aligned__fire_exact,aligned__paired_label_flip_rate,aligned__paired_confusion_profile_l1,aligned__paired_confusion_profile_jsd,aligned__integrity_jsd_vs_clean_eval,aligned__integrity_mmd_vs_clean_eval,aligned__integrity_ks_reject05_vs_clean_eval,aligned__integrity_score_jsd_vs_clean_eval,aligned__integrity_pred_pos_rate_shift,aligned__integrity_pred_jsd,aligned__integrity_label_prior_shift,aligned__integrity_label_jsd,aligned__integrity_confusion_profile_l1,aligned__integrity_confusion_profile_jsd,aligned__clean__integrity_jsd_vs_clean_eval,aligned__paired__integrity_jsd_vs_clean_eval,aligned__delta__integrity_jsd_vs_clean_eval,aligned__clean__integrity_mmd_vs_clean_eval,aligned__paired__integrity_mmd_vs_clean_eval,aligned__delta__integrity_mmd_vs_clean_eval,aligned__clean__integrity_ks_reject05_vs_clean_eval,aligned__paired__integrity_ks_reject05_vs_clean_eval,aligned__delta__integrity_ks_reject05_vs_clean_eval,aligned__clean__integrity_score_jsd_vs_clean_eval,aligned__paired__integrity_score_jsd_vs_clean_eval,aligned__delta__integrity_score_jsd_vs_clean_eval,aligned__clean__integrity_pred_pos_rate_shift,aligned__paired__integrity_pred_pos_rate_shift,aligned__delta__integrity_pred_pos_rate_shift,aligned__clean__integrity_pred_jsd,aligned__paired__integrity_pred_jsd,aligned__delta__integrity_pred_jsd,aligned__clean__integrity_label_prior_shift,aligned__paired__integrity_label_prior_shift,aligned__delta__integrity_label_prior_shift,aligned__clean__integrity_label_jsd,aligned__paired__integrity_label_jsd,aligned__delta__integrity_label_jsd,aligned__clean__integrity_confusion_profile_l1,aligned__paired__integrity_confusion_profile_l1,aligned__delta__integrity_confusion_profile_l1,aligned__clean__integrity_confusion_profile_jsd,aligned__paired__integrity_confusion_profile_jsd,aligned__delta__integrity_confusion_profile_jsd,aligned__fire_union__I_X,aligned__fire_union__I_XF,aligned__fire_union__I_Ym,aligned__fire_union__I_XFY,aligned__fire_family_v12__I_X,aligned__fire_family_v12__I_XF,aligned__fire_family_v12__I_Ym,aligned__fire_family_v12__I_XFY,aligned__fire_family__I_X,aligned__fire_family__I_XF,aligned__fire_family__I_Ym,aligned__fire_family__I_XFY,aligned__pvalue_family__I_X,aligned__pvalue_family__I_XF,aligned__pvalue_family__I_Ym,aligned__pvalue_family__I_XFY,aligned__clean_fire_union__I_X,aligned__clean_fire_union__I_XF,aligned__clean_fire_union__I_Ym,aligned__clean_fire_union__I_XFY,aligned__clean_fire_family__I_X,aligned__clean_fire_family__I_XF,aligned__clean_fire_family__I_Ym,aligned__clean_fire_family__I_XFY,original__integrity_jsd_vs_clean_eval,original__integrity_mmd_vs_clean_eval,original__integrity_ks_reject05_vs_clean_eval,original__integrity_score_jsd_vs_clean_eval,original__integrity_pred_pos_rate_shift,original__integrity_pred_jsd,original__integrity_label_prior_shift,original__integrity_label_jsd,original__integrity_confusion_profile_l1,original__integrity_confusion_profile_jsd,original__fire_union__I_X,original__fire_union__I_XF,original__fire_union__I_Ym,original__fire_union__I_XFY,original__fire_family_v12__I_X,original__fire_family_v12__I_XF,original__fire_family_v12__I_Ym,original__fire_family_v12__I_XFY,original__fire_family__I_X,original__fire_family__I_XF,original__fire_family__I_Ym,original__fire_family__I_XFY,original__pvalue_family__I_X,original__pvalue_family__I_XF,original__pvalue_family__I_Ym,original__pvalue_family__I_XFY,original__delta_bal_acc,original__fire_exact,corrected_original__integrity_jsd_vs_clean_eval,corrected_original__integrity_mmd_vs_clean_eval,corrected_original__integrity_ks_reject05_vs_clean_eval,corrected_original__integrity_score_jsd_vs_clean_eval,corrected_original__integrity_pred_pos_rate_shift,corrected_original__integrity_pred_jsd,corrected_original__integrity_label_prior_shift,corrected_original__integrity_label_jsd,corrected_original__integrity_confusion_profile_l1,corrected_original__integrity_confusion_profile_jsd,corrected_original__fire_union__I_X,corrected_original__fire_union__I_XF,corrected_original__fire_union__I_Ym,corrected_original__fire_union__I_XFY,corrected_original__fire_family_v12__I_X,corrected_original__fire_family_v12__I_XF,corrected_original__fire_family_v12__I_Ym,corrected_original__fire_family_v12__I_XFY,corrected_original__fire_family__I_X,corrected_original__fire_family__I_XF,corrected_original__fire_family__I_Ym,corrected_original__fire_family__I_XFY,corrected_original__pvalue_family__I_X,corrected_original__pvalue_family__I_XF,corrected_original__pvalue_family__I_Ym,corrected_original__pvalue_family__I_XFY,corrected_original__delta_bal_acc,corrected_original__fire_exact,original_material,aligned_material,aggregate_separable,aggregate_blind
gate5a_id_unsw,8,42,42,svc_rbf,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,classical,0.6468244084682441,0.6468244084682441,0.0,True,0.09375,0.0,0.0,0.0555087601120114,0.0769928095569828,0.375,0.0612852680315516,0.0390625,0.0007688187927087,0.0703125,0.0024863076807708,0.140625,0.0027241614229828,0.0555087601120114,0.0,0.0,0.0769928095569828,0.0,0.0,0.375,0.0,0.0,0.0612852680315516,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.140625,0.0,0.0,0.0027241614229828,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.15920398009950248,0.22885572139303484,0.08955223880597014,0.2935323383084577,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0021305558662934,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.9950248756218906,0.0625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0021305558662934,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.9950248756218906,0.0625,True,True,False,False,True
gate5a_id_unsw,8,42,42,svc_rbf,label_flip_r_0.020,label,label_flip,0.02,classical,0.6468244084682441,0.6308841843088419,0.0159402241594022,True,0.03125,0.03125,0.00013740921028,0.0555087601120114,0.0769928095569828,0.375,0.0612852680315516,0.0390625,0.0007688187927087,0.0703125,0.0024863076807708,0.140625,0.0030715256078834,0.0555087601120114,0.0,0.0,0.0769928095569828,0.0,0.0,0.375,0.0,0.0,0.0612852680315516,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.0703125,0.0,0.0,0.0024863076807708,0.0,0.0,0.140625,0.03125,0.0,0.0027241614229828,0.00013740921028,0.0003473641849005,False,False,False,False,False,False,False,False,False,False,False,False,0.15920398009950248,0.22885572139303484,0.08955223880597014,0.2935323383084577,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001394940850419,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,1.0,-0.002107771260997149,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.03125,0.0001394940850419,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,1.0,-0.002107771260997149,True,True,True,True,False
gate5a_id_unsw,8,42,42,svc_rbf,label_flip_r_0.050,label,label_flip,0.05,classical,0.6468244084682441,0.5961680176860722,0.0506563907821718,True,0.078125,0.09375,0.0019032505575044,0.0555087601120114,0.0769928095569828,0.375,0.0612852680315516,0.0390625,0.0007688187927087,0.0390625,0.0007643013153583,0.140625,0.0032762491296857,0.0555087601120114,0.0,0.0,0.0769928095569828,0.0,0.0,0.375,0.0,0.0,0.0612852680315516,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.0703125,0.03125,-0.03125,0.0024863076807708,0.0004942786182081,-0.0017220063654124,0.140625,0.09375,0.0,0.0027241614229828,0.0019032505575044,0.0005520877067028,False,False,False,False,False,False,False,False,False,False,False,False,0.15920398009950248,0.22885572139303484,0.4129353233830846,0.2935323383084577,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0001371529748479,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0001371529748479,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,True,True,True,False
gate5a_id_unsw,8,42,42,svc_rbf,label_flip_r_0.100,label,label_flip,0.1,classical,0.6468244084682441,0.604679802955665,0.042144605512579,True,0.0703125,0.078125,0.0012552062510318,0.0555087601120114,0.0769928095569828,0.375,0.0612852680315516,0.0390625,0.0007688187927087,0.046875,0.0011014601470781,0.140625,0.0030196637791268,0.0555087601120114,0.0,0.0,0.0769928095569828,0.0,0.0,0.375,0.0,0.0,0.0612852680315516,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.0703125,0.0234375,-0.0234375,0.0024863076807708,0.0002785098767604,-0.0013848475336926,0.140625,0.078125,0.0,0.0027241614229828,0.0012552062510318,0.0002955023561439,False,False,False,False,False,False,False,False,False,False,False,False,0.15920398009950248,0.22885572139303484,0.2935323383084577,0.2935323383084577,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,5.930077177101903e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,-0.006875763125763101,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.015625,5.930077177101903e-05,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,-0.006875763125763101,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,quantum,0.752002002002002,0.735985985985986,0.0160160160160159,True,0.015625,0.03125,0.0001763885151704,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.078125,0.0030737268215652,0.234375,0.0124831484119381,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.21875,0.03125,0.015625,0.0100772270095582,0.0001763885151704,0.0024059214023798,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.20398009950248755,0.06467661691542288,0.263681592039801,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0002544641743441,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0002544641743441,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,quantum,0.752002002002002,0.752002002002002,0.0,True,0.046875,0.0,0.0,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.078125,0.0030737268215652,0.21875,0.0100772270095582,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.21875,0.0,0.0,0.0100772270095582,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.20398009950248755,0.06467661691542288,0.263681592039801,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0020845635338772,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.046875,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0020845635338772,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.046875,True,True,False,False,True
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,quantum,0.752002002002002,0.6879379379379379,0.064064064064064,True,0.09375,0.125,0.002624978556052,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.078125,0.0030737268215652,0.328125,0.0212949919827642,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.21875,0.125,0.109375,0.0100772270095582,0.002624978556052,0.011217764973206,False,False,False,True,False,False,False,False,False,False,False,False,0.1890547263681592,0.20398009950248755,0.06467661691542288,0.0845771144278607,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0053547702118315,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.8905472636815921,0.078125,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0053547702118315,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.8805970149253731,0.078125,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_r_0.020,label,label_flip,0.02,quantum,0.752002002002002,0.7424657534246575,0.0095362485773444,True,0.0234375,0.015625,0.0001123793211901,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.0703125,0.0024863076807708,0.21875,0.010999048815602,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.0078125,-0.0078125,0.0030737268215652,3.120549645676163e-05,-0.0005874191407943,0.21875,0.015625,0.0,0.0100772270095582,0.0001123793211901,0.0009218218060437,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.20398009950248755,0.08955223880597014,0.263681592039801,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.046875,0.000724020784517,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.02433608058608061,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.046875,0.000724020784517,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.02433608058608061,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_r_0.050,label,label_flip,0.05,quantum,0.752002002002002,0.7134591194968554,0.0385428825051465,True,0.0546875,0.078125,0.0009995407325124,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.0859375,0.0037248662123676,0.28125,0.0168723497320399,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.0078125,0.0078125,0.0030737268215652,3.1362090288076985e-05,0.0006511393908024,0.21875,0.078125,0.0625,0.0100772270095582,0.0009995407325124,0.0067951227224816,False,False,True,True,False,False,True,False,False,False,True,False,0.1890547263681592,0.20398009950248755,0.04477611940298507,0.1691542288557214,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.078125,0.0016902060610653,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.039964896214896184,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.078125,0.0016902060610653,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.039964896214896184,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_pauli_xyz_r1,label_flip_r_0.100,label,label_flip,0.1,quantum,0.752002002002002,0.685515873015873,0.0664861289861289,True,0.125,0.125,0.0030357707571755,0.0525422671989343,0.0807572434568485,0.125,0.1095307675424802,0.0390625,0.0007688187927087,0.0625,0.001962088084999,0.328125,0.020979154741829,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.1095307675424802,0.0,0.0,0.0390625,0.0,0.0,0.0007688187927087,0.0,0.0,0.078125,0.015625,-0.015625,0.0030737268215652,0.0001245385885422,-0.0011116387365662,0.21875,0.125,0.109375,0.0100772270095582,0.0030357707571755,0.0109019277322707,False,False,False,True,False,False,False,False,False,False,False,False,0.1890547263681592,0.20398009950248755,0.15422885572139303,0.0845771144278607,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.15625,0.0050180177004546,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,0.9303482587064676,0.07591031280547411,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.15625,0.0050180177004546,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,0.9353233830845771,0.07591031280547411,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,quantum,0.7452452452452452,0.7292292292292293,0.0160160160160158,True,0.015625,0.03125,0.0001750826730201,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.078125,0.0030737268215652,0.203125,0.0109456526452079,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.1875,0.03125,0.015625,0.0098153785829739,0.0001750826730201,0.001130274062234,False,False,False,True,False,False,False,False,False,False,False,False,0.1890547263681592,0.2885572139303483,0.06467661691542288,0.24378109452736318,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0001888012206903,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0001888012206903,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,quantum,0.7452452452452452,0.7452452452452452,0.0,True,0.046875,0.0,0.0,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.078125,0.0030737268215652,0.1875,0.0098153785829739,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.1875,0.0,0.0,0.0098153785829739,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.2885572139303483,0.06467661691542288,0.2835820895522388,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0007347616628225,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.03125,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0007347616628225,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.03125,True,True,False,False,True
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,quantum,0.7452452452452452,0.6811811811811812,0.0640640640640639,True,0.09375,0.125,0.002607514725342,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.078125,0.0030737268215652,0.265625,0.0162503517817509,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.1875,0.125,0.078125,0.0098153785829739,0.002607514725342,0.006434973198777,False,False,False,True,False,False,False,True,False,False,False,True,0.1890547263681592,0.2885572139303483,0.06467661691542288,0.03482587064676617,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0027962237047849,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.9651741293532339,0.0625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0027962237047849,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,0.9601990049751243,0.0625,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_r_0.020,label,label_flip,0.02,quantum,0.7452452452452452,0.7356164383561644,0.0096288068890807,True,0.0234375,0.015625,0.0001127700047956,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.0703125,0.0024863076807708,0.1875,0.0094722973286896,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.0078125,-0.0078125,0.0030737268215652,3.120549645676163e-05,-0.0005874191407943,0.1875,0.015625,0.0,0.0098153785829739,0.0001127700047956,-0.0003430812542842,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.2885572139303483,0.08955223880597014,0.30845771144278605,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.046875,0.0004533376826209,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.02324671855921856,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.046875,0.0004533376826209,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,1.0,0.02324671855921856,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_r_0.050,label,label_flip,0.05,quantum,0.7452452452452452,0.7228930817610063,0.0223521634842388,True,0.0546875,0.046875,0.000359912911662,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.0859375,0.0037248662123676,0.21875,0.0125190070526024,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.0078125,0.0078125,0.0030737268215652,3.1362090288076985e-05,0.0006511393908024,0.1875,0.046875,0.03125,0.0098153785829739,0.000359912911662,0.0027036284696285,False,False,True,True,False,False,True,False,False,False,True,False,0.1890547263681592,0.2885572139303483,0.04477611940298507,0.1890547263681592,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.109375,0.0021873305527659,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,0.9800995024875622,0.05450434981684982,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,3.051975144599192e-05,0.109375,0.0021873305527659,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.9104477611940298,0.9800995024875622,0.05450434981684982,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_z_r1,label_flip_r_0.100,label,label_flip,0.1,quantum,0.7452452452452452,0.6626984126984128,0.0825468325468323,True,0.125,0.15625,0.0044510904380454,0.0525422671989343,0.0807572434568485,0.125,0.0998992797457011,0.0390625,0.0007635535640303,0.0625,0.001962088084999,0.296875,0.0173708964553481,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0998992797457011,0.0,0.0,0.0390625,0.0,0.0,0.0007635535640303,0.0,0.0,0.078125,0.015625,-0.015625,0.0030737268215652,0.0001245385885422,-0.0011116387365662,0.1875,0.15625,0.109375,0.0098153785829739,0.0044510904380454,0.0075555178723742,False,False,False,True,False,False,False,True,False,False,False,True,0.1890547263681592,0.2885572139303483,0.15422885572139303,0.03482587064676617,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.125,0.0029770714792079,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,0.9651741293532339,0.06250763685239491,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0001221050969211,0.125,0.0029770714792079,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.7810945273631841,0.9601990049751243,0.06250763685239491,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_zz_r1,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,quantum,0.7915415415415415,0.7755255255255256,0.0160160160160159,True,0.015625,0.03125,0.0002575291969246,0.0525422671989343,0.0807572434568485,0.125,0.0567978489985701,0.046875,0.0011391597185276,0.078125,0.0030737268215652,0.171875,0.0040029832671361,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0567978489985701,0.0,0.0,0.046875,0.0,0.0,0.0011391597185276,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.15625,0.03125,0.015625,0.0032707649361188,0.0002575291969246,0.0007322183310172,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.2835820895522388,0.06467661691542288,0.30845771144278605,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0002645879045626,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0002645879045626,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.015625,True,True,True,True,False
gate5a_id_unsw,8,42,43,qsvc_zz_r1,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,quantum,0.7915415415415415,0.7755255255255256,0.0160160160160159,True,0.046875,0.03125,0.0002575291969246,0.0525422671989343,0.0807572434568485,0.125,0.0567978489985701,0.046875,0.0011391597185276,0.078125,0.0030737268215652,0.171875,0.0040029832671361,0.0525422671989343,0.0,0.0,0.0807572434568485,0.0,0.0,0.125,0.0,0.0,0.0567978489985701,0.0,0.0,0.046875,0.0,0.0,0.0011391597185276,0.0,0.0,0.078125,0.0,0.0,0.0030737268215652,0.0,0.0,0.15625,0.03125,0.015625,0.0032707649361188,0.0002575291969246,0.0007322183310172,False,False,False,False,False,False,False,False,False,False,False,False,0.1890547263681592,0.2835820895522388,0.06467661691542288,0.30845771144278605,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.000998375701878,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.03125,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.000998375701878,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.03125,True,True,True,True,False
