scope,attack,attack_class,mechanism,strength,regime,sensor,n,n_finite,mean_response,median_response,min_response,max_response,n_sensor_fire,n_only_sensor_fire,n_family_fire,note
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_pred_jsd,600,600,8.131656072014895e-05,0.0,0.0,0.0027152654958747,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_Ym,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_label_prior_shift,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_Ym,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_label_jsd,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_confusion_profile_l1,600,600,0.011809895833333256,0.0,0.0,0.09375,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,I_XFY,integrity_confusion_profile_jsd,600,600,0.00017212788716110407,0.0,0.0,0.0042792979082685,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.020,pipeline,dropout,,descriptive_only,integrity_ks_mean_vs_clean_eval,600,600,0.013408637152777765,0.01328125,0.0094401041666666,0.01953125,,,,KS mean is descriptive; ks_reject05 is the prespecified calibrated component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_X,integrity_jsd_vs_clean_eval,600,600,0.0028003681586803754,0.00239689347601855,0.0003948401364828,0.0147033597038242,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_jsd_vs_clean_eval,600,600,0.0028003681586803754,0.00239689347601855,0.0003948401364828,0.0147033597038242,0.0,0.0,6.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_jsd_vs_clean_eval,600,600,0.0028003681586803754,0.00239689347601855,0.0003948401364828,0.0147033597038242,0.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_X,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,6.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XFY,integrity_mmd_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,7.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_X,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frozen sensor component
core_original,feature_dropout_p_0.050,pipeline,dropout,,I_XF,integrity_ks_reject05_vs_clean_eval,600,600,0.0,0.0,0.0,0.0,0.0,0.0,6.0,frozen sensor component
