scope,attack,attack_class,mechanism,strength,regime,rule,n,primary_n_fire,without_ks_n_fire,delta_n_fire,surviving_primary_fires,ablation_role
feature_aligned,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY,union,600,573,572,-1,572,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.250,adaptive,scaling_drift,0.25,I_XFY,family,600,534,535,1,534,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_X,union,600,570,565,-5,565,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_X,family,600,550,556,6,550,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XF,union,600,586,586,0,586,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XF,family,600,559,561,2,559,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY,union,600,586,586,0,586,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,cluster_preserving_scaling_alpha_0.500,adaptive,scaling_drift,0.5,I_XFY,family,600,551,558,7,551,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_X,union,600,102,94,-8,94,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_X,family,600,41,44,3,39,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_XF,union,600,172,169,-3,169,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_XF,family,600,38,41,3,38,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_XFY,union,600,221,219,-2,219,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.020,control,feature_dropout,0.02,I_XFY,family,600,42,43,1,42,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_X,union,600,136,115,-21,115,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_X,family,600,52,56,4,46,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_XF,union,600,244,229,-15,229,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_XF,family,600,84,83,-1,82,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_XFY,union,600,301,288,-13,288,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.050,control,feature_dropout,0.05,I_XFY,family,600,80,85,5,80,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_X,union,600,204,125,-79,125,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_X,family,600,131,94,-37,85,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_XF,union,600,348,306,-42,306,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_XF,family,600,182,160,-22,158,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_XFY,union,600,392,354,-38,354,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,feature_dropout_p_0.100,control,feature_dropout,0.1,I_XFY,family,600,156,149,-7,147,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_X,union,600,600,514,-86,514,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_X,family,600,600,506,-94,506,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XF,union,600,600,567,-33,567,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XF,family,600,594,550,-44,550,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY,union,600,600,570,-30,570,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.020,control,mean_shift,0.02,I_XFY,family,600,592,545,-47,545,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_X,union,600,600,582,-18,582,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_X,family,600,600,573,-27,573,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XF,union,600,600,595,-5,595,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XF,family,600,600,592,-8,592,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY,union,600,600,595,-5,595,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.050,control,mean_shift,0.05,I_XFY,family,600,600,592,-8,592,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_X,union,600,600,589,-11,589,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_X,family,600,600,588,-12,588,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XF,union,600,600,600,0,600,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XF,family,600,600,598,-2,598,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY,union,600,600,600,0,600,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,mean_shift_pf_delta_0.100,control,mean_shift,0.1,I_XFY,family,600,600,598,-2,598,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_X,union,600,600,458,-142,458,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_X,family,600,600,444,-156,444,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XF,union,600,600,513,-87,513,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XF,family,600,584,485,-99,485,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY,union,600,600,520,-80,520,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.020,control,scaling_drift,0.02,I_XFY,family,600,576,477,-99,477,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_X,union,600,600,571,-29,571,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_X,family,600,600,564,-36,564,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XF,union,600,600,587,-13,587,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XF,family,600,595,579,-16,579,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY,union,600,600,588,-12,588,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.050,control,scaling_drift,0.05,I_XFY,family,600,592,574,-18,574,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_X,union,600,600,590,-10,590,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_X,family,600,600,590,-10,590,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XF,union,600,600,598,-2,598,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XF,family,600,600,597,-3,597,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,union,600,600,598,-2,598,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,scaling_drift_alpha_0.100,control,scaling_drift,0.1,I_XFY,family,600,600,596,-4,596,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_XFY,union,600,197,194,-3,194,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_identity,identity,identity,0.0,I_XFY,family,600,48,50,2,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_X,union,600,491,128,-363,128,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_X,family,600,366,67,-299,65,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_XF,union,600,509,201,-308,201,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_XF,family,600,324,70,-254,69,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_XFY,union,600,529,235,-294,235,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_gaussian_sigma_0.001,near_null,tiny_gaussian,0.001,I_XFY,family,600,313,70,-243,70,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_X,union,600,547,153,-394,153,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_X,family,600,434,109,-325,109,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_XF,union,600,556,275,-281,275,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_XF,family,600,430,175,-255,173,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_XFY,union,600,564,312,-252,312,descriptive frozen-only; never replaces the prespecified primary family
feature_aligned,sham_tiny_scaling_alpha_0.001,near_null,tiny_scaling,0.001,I_XFY,family,600,414,177,-237,177,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_XFY,union,600,211,208,-3,208,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.020,label,label_flip_prior_preserving,0.02,I_XFY,family,600,48,50,2,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_XFY,union,600,224,220,-4,220,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.050,label,label_flip_prior_preserving,0.05,I_XFY,family,600,55,57,2,55,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_Ym,union,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_Ym,family,600,48,48,0,48,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_XFY,union,600,255,251,-4,251,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_prior_preserving_r_0.100,label,label_flip_prior_preserving,0.1,I_XFY,family,600,92,95,3,92,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_Ym,union,600,60,60,0,60,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_Ym,family,600,60,60,0,60,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_XFY,union,600,214,211,-3,211,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.020,label,label_flip,0.02,I_XFY,family,600,64,66,2,64,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_Ym,union,600,84,84,0,84,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_Ym,family,600,84,84,0,84,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_XFY,union,600,252,248,-4,248,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.050,label,label_flip,0.05,I_XFY,family,600,69,71,2,69,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_X,union,600,102,97,-5,97,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_X,family,600,43,47,4,42,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_XF,union,600,155,151,-4,151,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_XF,family,600,43,44,1,43,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_Ym,union,600,54,54,0,54,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_Ym,family,600,54,54,0,54,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_XFY,union,600,269,265,-4,265,descriptive frozen-only; never replaces the prespecified primary family
label_aligned,label_flip_r_0.100,label,label_flip,0.1,I_XFY,family,600,84,86,2,84,descriptive frozen-only; never replaces the prespecified primary family
