nan_occurrence_id,source_release,source_file,source_row_index_zero_based,affected_row_identifier,sensor_column,base_sensor,geometry_value_role,classification,lineage_role,historical_family_nan_treatment,environment,dataset_tag,model,branch,svd_dim,split_seed,model_seed,attack,attack_class,mechanism,strength,side,regime_relevance,gate_a,clean_resample,near_null,previous_union_fire__I_X,previous_family_fire__I_X,other_sensor_fired__I_X,previous_union_fire__I_XF,previous_family_fire__I_XF,other_sensor_fired__I_XF,previous_union_fire__I_Ym,previous_family_fire__I_Ym,other_sensor_fired__I_Ym,previous_union_fire__I_XFY,previous_family_fire__I_XFY,other_sensor_fired__I_XFY
d4917c9ab6c4d5dfc764,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9658,gate2_id_256|12|46|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,qsvc_zz_r1,quantum,12,46,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
15f281159f2012b46b44,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9658,gate2_id_256|12|46|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,qsvc_zz_r1,quantum,12,46,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
c55a304d99b810b573ca,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9658,gate2_id_256|12|46|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,qsvc_zz_r1,quantum,12,46,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
34be04e5900dcd36163d,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9659,gate2_id_256|12|46|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,svc_rbf,classical,12,46,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
67a8307e0152881bd8c6,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9659,gate2_id_256|12|46|43|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,svc_rbf,classical,12,46,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
1f040dce9dd4a57849f3,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9659,gate2_id_256|12|46|43|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,svc_rbf,classical,12,46,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
923b33593f82ded2613f,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9659,gate2_id_256|12|46|43|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate2_id_256,id8c8771f4,svc_rbf,classical,12,46,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
42727221cba63236b970,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9660,gate3a_ood_tue_wed|8|42|42|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
06b38b192d3b69d07030,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9660,gate3a_ood_tue_wed|8|42|42|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
014b8811a9d189a874c0,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9660,gate3a_ood_tue_wed|8|42|42|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
74fc0b516f1e569b930f,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9660,gate3a_ood_tue_wed|8|42|42|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
4511fbe8603ab4ac354c,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9661,gate3a_ood_tue_wed|8|42|42|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
eb2f8218c93c9179b819,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9661,gate3a_ood_tue_wed|8|42|42|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
d84ade3610134c018095,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9661,gate3a_ood_tue_wed|8|42|42|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
46da5e1927dee2886e69,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9661,gate3a_ood_tue_wed|8|42|42|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
1f1d344fad0afd005f3a,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9662,gate3a_ood_tue_wed|8|42|43|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
b43a6261cb55c9adca1f,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9662,gate3a_ood_tue_wed|8|42|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
34ef6013bcdb1026cddb,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9662,gate3a_ood_tue_wed|8|42|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
1504f5c769238b89a7a2,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9662,gate3a_ood_tue_wed|8|42|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,42,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
10f79f164a61863fb453,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9663,gate3a_ood_tue_wed|8|42|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
a3c4b27d8be7778d5a75,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9663,gate3a_ood_tue_wed|8|42|43|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
7c03424277c4edd55736,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9663,gate3a_ood_tue_wed|8|42|43|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
3f75750ea515e2e9070b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9663,gate3a_ood_tue_wed|8|42|43|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,42,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
7755d0b0bcb5782f0505,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9664,gate3a_ood_tue_wed|8|43|42|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
2c4d8beeb512d9689f35,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9664,gate3a_ood_tue_wed|8|43|42|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
c6bcf1978bcb885150ce,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9664,gate3a_ood_tue_wed|8|43|42|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
5c2fbf75cc22b6f953ec,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9664,gate3a_ood_tue_wed|8|43|42|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
bf5fb84cfd5a71e4264e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9665,gate3a_ood_tue_wed|8|43|42|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
c4aa852efc8288da4a78,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9665,gate3a_ood_tue_wed|8|43|42|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
e6dbb46a0dc2b3af265f,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9665,gate3a_ood_tue_wed|8|43|42|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
038174b8d50bbdc234be,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9665,gate3a_ood_tue_wed|8|43|42|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
026b0cac775c0439df0e,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9666,gate3a_ood_tue_wed|8|43|43|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
3c5d93a9a4b5148407f9,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9666,gate3a_ood_tue_wed|8|43|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
b2768f64cdb1acf1c30c,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9666,gate3a_ood_tue_wed|8|43|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
547cbc2dcf12ac1b3f0a,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9666,gate3a_ood_tue_wed|8|43|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,43,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
0a62c3f353d48afe8e12,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9667,gate3a_ood_tue_wed|8|43|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
322a49ee70e7a10b2e2c,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9667,gate3a_ood_tue_wed|8|43|43|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
21e572c4c7bbd9f87c63,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9667,gate3a_ood_tue_wed|8|43|43|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
cef442c4d9cd1fdd3eae,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9667,gate3a_ood_tue_wed|8|43|43|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,43,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
592ea65766f541ed0dd6,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9668,gate3a_ood_tue_wed|8|44|42|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
ea59ac3176a94b8f05bb,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9668,gate3a_ood_tue_wed|8|44|42|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
339ea8297b9c72cc0859,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9668,gate3a_ood_tue_wed|8|44|42|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
751b815a0f03960c4b7c,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9668,gate3a_ood_tue_wed|8|44|42|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
1c9fa21936f7a61c9cb3,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9669,gate3a_ood_tue_wed|8|44|42|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,44,42,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
d28ea392623c430d3869,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9669,gate3a_ood_tue_wed|8|44|42|svc_rbf|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,44,42,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
6bfb944741862b78c7e3,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9669,gate3a_ood_tue_wed|8|44|42|svc_rbf|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,44,42,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
f0fb1dc9c0d45a9ea956,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9669,gate3a_ood_tue_wed|8|44|42|svc_rbf|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,44,42,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
0d49eac03947acb3eeee,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9670,gate3a_ood_tue_wed|8|44|43|qsvc_zz_r1|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
63cfcb5b12ea54e0c44b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9670,gate3a_ood_tue_wed|8|44|43|qsvc_zz_r1|clean|integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,integrity_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,43,clean,,,,feature-side,I_X;I_XF;I_XFY,False,False,False,,,,,,,,,,,,
beed0da02f92e74306d5,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9670,gate3a_ood_tue_wed|8|44|43|qsvc_zz_r1|clean|integrity_label_jsd,integrity_label_jsd,integrity_label_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,43,clean,,,,label-side,I_Ym;I_XFY,False,False,False,,,,,,,,,,,,
e5a862460aa1b28b257b,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9670,gate3a_ood_tue_wed|8|44|43|qsvc_zz_r1|clean|integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,integrity_score_jsd_vs_clean_eval,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,qsvc_zz_r1,quantum,8,44,43,clean,,,,prediction-side,I_XF;I_XFY,False,False,False,,,,,,,,,,,,
4c8bc8b78bbee3932b24,v1.3.6-or-earlier-frozen,publication/artifact/evidence/adversarial/adversarial_unique_observations.csv,9671,gate3a_ood_tue_wed|8|44|43|svc_rbf|clean|integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,integrity_confusion_profile_jsd,primary,not_applicable_clean_placeholder,not_evaluated,not_applicable,gate3a_ood_tue_wed,tr649b5ffb__tec82af0ba,svc_rbf,classical,8,44,43,clean,,,,label-side,I_XFY,False,False,False,,,,,,,,,,,,
